headline,link,source,region,published_at
"Trump: Good Chance on Iran Deal, Nvidia Circular AI Fears, More","https://news.google.com/rss/articles/CBMirAFBVV95cUxNbFpxN1JqeDlRSWZYNDNXU3lyRzFkb2RkZ0ZESDRPckpwRGVGam5XTzZTMVpYSXpzSU5BRXFFaXN5TE82SF9NekxoLXRKLVFBZnEtdEpFY2ZQUjhULW81TC1hMkJjTktFTWUzTFlIdmczVzlJUEc2dFRmcEJmZ0IyMS1QT0psamlKU0M2UDRPYUtfYXAxS09sMFRVMHRHRDY1YU4zTkxKdk1VeEln?oc=5","Bloomberg","Global","1785196969000"
"U.S. officials believe sanctions could hurt Iran more than bombs","https://news.google.com/rss/articles/CBMif0FVX3lxTFBKWnotVXlUcGZSMVN3RUNfWFhlY1d2dFFQWU4talV0ZVdZc2Y2djk4bDFnd01tVTZ6VUlUSVFESWs0WjFEamFVdy02d01aMnhtYmVvWTlaZ0xsLTRZSzNWdVVET2VlUGdIdWExZ3paelQyVTlvQXdKZzFuQ1oxdjA?oc=5","Axios","US","1785197643000"
"Pentagon removes 4 troops killed in renewed Iran fighting from official war death toll","https://news.google.com/rss/articles/CBMiuAFBVV95cUxQQlloRGVuQ1g2d3gzSEppRDB6YnZrRmZvY2lPRllyV19HeG8wNFUwVXFPVUxncWFWeTFYSDNja0FQQVE5VEE1NHhuQjdoSno1R3pycHlxenZTVm84Ykl5NWcwRGR6S2pwakVOUmdnZFRIcEtGSHM3R0pCb2RWZDROQk9hd3N0VGp5UWttQk9aTXhOdWlmUnlzNUhaWlVOVE1YS2pFTVVESU42b3FUaFNWNVJ1aXdxTHZI0gG-AUFVX3lxTE1pUTVkYTI4TnFtTGtTQmR5T0YwOXl0NlNMVVBvWll6Q202WVJUNHc2dWlDVmFLQ1VPbUVaVzQ2ekVBcHZQU1R4R3Y0WUVhQ3A2UDVRVXc1UkZkbGFDMU1QNGVyTS1rYkFmUmJ2bEo2Mk5wQkJIYV9wZ0FIRXU1bGVfbFR2czNsc0xhSkZfaVNjN1NuOUtGRmRxWUJ0S2dxQ0xnMnpNaXNVY2lhd2JRbTZFVTNPX19OampSWXRwX1E?oc=5","The Times of Israel","Israel","1785198150000"
"US, Iran trade rival claims over fragile truce","https://news.google.com/rss/articles/CBMiigFBVV95cUxOblRJa1N2dTZFT2NjTEpTWnNQa0htdGdGX1Y0d1NoTEttZWxxRk5NbWFwTEIxZkVtU3dQdGpVTmliVFlKdjR3VU52d1VyV2FMVWJzMzJIajlyb1RLVkh2RjBfNHl1bDU2RDJQZ2hTZ0thOVRqdEVuNmZVdkdZSUNTelBaT1liR3hjOXfSAZIBQVVfeXFMTm5HRmVyZ09XWkc5aTZVaXBfTWk4NHB4NFJwWXVsVk4wekc2VXBXWXU2d1RiOWJJd1VlQV9BNVRVX3A2djBRSEkzZEFhZndibXJKUHVQazRLaVJyRmR6LU5mc0FiX2RXTzU3VWdrNktBMGtmLWRKYUNScWVCVmVTX3VmS0ZGZ1FDQjVPQmVvcThZblE?oc=5","The Express Tribune","Pakistan","1785198782000"
"Trump on Iran Talks, Nvidia Circular AI Concerns, More","https://news.google.com/rss/articles/CBMiogFBVV95cUxQR29Mdk5jRWI3WUwxbW9HN0tkVlltSzhHYVhIdHFmdUVoZEFwck1mUS00V2FtSEQ2RjdaQzFLRnJBcTNnQktIQmtCZ2x2V3pDRldNM0gzUzdTc3JlSXdwdXZiR19Vak9nanJWanBzZ2lEQUtuT2FvSzhvbURLUzZDcGVzell2S1dGTGVvenN6OWY2NnJ2SHRnWXFsTExjeThoUnc?oc=5","Bloomberg","Global","1785201419000"
"Oil prices fall 1% as investors weigh pause in US strikes on Iran","https://news.google.com/rss/articles/CBMiqwFBVV95cUxQSklqTGZRSVh1M0h3RXpnQWVxSFhReTZHdGZtakI4Skh5NGVuZnplUUVYRzRldjVmX2Mzald4bnJFNklGNnZ0QkRTeWhqb29OR2xzb0JVWkFTUEc4QTZBMDV4bU5TOWlMb2RQNE5EeVRuaXJvZE94azM3cnZEd25tTjNTNU9uZ2dVcnZOQnh3eVE4bmIxR0RTZk1Zb3pSNnlrYXdlQWJXOWxJLWs?oc=5","Reuters","Global","1785201128000"
"Houthis want to copy Iran’s Hormuz control in the Red Sea: Yemeni FM","https://news.google.com/rss/articles/CBMiqwFBVV95cUxQZ21OSFg0eEtXNFBJRXlKeVRLc2F6VGMzNHVwaFQzVXY2dERtNmg2SDZhdzZqQklPNEs2TnRrZ3V2UW1DTExpNkVGWV9yVFJkbEFZR3RCbG5NWTVaOUZBNzBSN1B5WFhzWHhSbk1kMGJLUFB4ZHByaDFhS0d1bHU2aEhwaWhnSm90WVJPLURMM2xiZW5BS0VkejJYMXdqU01LRldEQWtfMHg3NDTSAbABQVVfeXFMTXVTMGJ5bkRyekJ4U0VqekhoQXM3R2swOXVUQ1Jqazc2eHpGeGpzT25DRTNBRHhjUGprclUwZ1d6TU13UXVHTDM4UE1WbEVUM1UtRzFqYjY5VzMxMTVhSE1tOXpobm1mYjdPenowZnh4eWhrMXNXX2NsdnFRNnk0bGVVTjB3SXpCb2FwZzRTVS1RMHY1QjVRVHhVOEVKekxaZ2J6YXdTN3d5WFF3ay0yNEw?oc=5","Al Jazeera","Arab","1785200175000"
"Washington, Tehran close to agreeing reopening of Strait of Hormuz","https://news.google.com/rss/articles/CBMiakFVX3lxTFBxbDlqWVU4MElfVjFKcGx5UnVmY0RjaVlWdE9nbUNoeEF0YlNkTW5RUTY3dWRSbGMzdGxKU05GT3Uta3BJWVc5eVdJMmcwcVVxLUJjMlI3c29pX1BtTGZLbURqRTd2dlphQ2c?oc=5","The Jerusalem Post","Israel","1785203772000"
"Trump Sees Good Chance on Iran Deal, China Competition Fears, More","https://news.google.com/rss/articles/CBMiqwFBVV95cUxNNk5KeC1ETG00OVFSd3Z5OXZfSzJGMmxsS2U4Z1Y0YVk1WXFRTllvT2NCWHpTUTJ3a2VVWTZvNDBKZFFBc2FwMGFQQVpwYzV3LWtqaE5ZWXloVHhnOTdyWk1faFpvQ0hFWDhYMjczUXFSM2xjRHM3VEx2TVVLc0VtZm5oRFIwNy1raXZ5REJZc0RSbnN6ZVM1X2x5bXhJYjRoNlU3LVdON2dlSU0?oc=5","Bloomberg","Global","1785204904000"
"Veterans hit out at Pentagon changes to death toll in Iran war: ‘So disrespectful’","https://news.google.com/rss/articles/CBMisgFBVV95cUxPR3pKMUdmY2hVZVA4NndCcGFNdk1lbzQzX2NUX3hxWUxieGJsZkxvM3JZd0hSaHFFRTlPU2sxRHUwQnBaQjl2MW93NGJqQXhEOU5fZ3RneHd5dklmaDc3clVma0s3cVZaR3pWUG1NVW5VYVBQRXcycDczdGFzUFI5MHJpVXZuQ0RSQm00T0tOUFdJMEh3VkZMV1dEcDlob0ptU1czY1BidTJ3cjNTdEhmU0ZB?oc=5","The Independent","UK","1785205380000"
