headline,link,source,region,published_at
"Exclusive | A Dispute Over Opening Hormuz Drives a Wedge Into U.S.-Saudi Relations","https://news.google.com/rss/articles/CBMijAFBVV95cUxPR0VmZ1lTeFJ6NFYtNGxkVlA2SjNBTXpkSXFFTUtyU01tUll4TnNUZjY2eUdPLXRyV3R6VEgwRHNYdDNrcEl4bEpkLTBMUlVEbGE1ekFqdFFsaEp2a0dfVXR0M2hOME1QZ0hScjlGR0xsdlF6RlpmMV82OXZib3VRWjhwMGlRQ3pwRVRheQ?oc=5","The Wall Street Journal","US","1782864000000"
"Letter: For America, this is the Iran war fairytale ending","https://news.google.com/rss/articles/CBMicEFVX3lxTE1lQjMwTzN5VFlvdng4WGVXS3JJWFFCVHRzSjllcDdERlFwZmE5WXFpTjJ2VFF5QW5zYS03NHpEQWxhVzlNUnBEcnl0X2ZMc2RLWFFJVGRaYjJhYUw2clpISERzc0k0U1ItZkZKTWFldmw?oc=5","Financial Times","Global","1782865494000"
"VP Vance says the US is in a great position with Iran, has accomplished core mission","https://news.google.com/rss/articles/CBMiVkFVX3lxTE96emtDNTg0dHdCQWFWRjQweXp6bFlQVThhMFhsTUVUeHNQcE1Pc245UWFhVVdma1FSbS1hWDNNZmN2T2k0UnFpbi1jcVdXSTRaSThsSmFn?oc=5","Fox News","US","1782864375000"
"Iran says no talks with US unless certain MoU provisions fulfilled","https://news.google.com/rss/articles/CBMiwAFBVV95cUxPT1pfQmR1bHlBRExKUnNrTFpDOFVXMEMxRlpIWEN6ejdWNDc1TlZneHNyQ2s4MFdxa2FOVWhQX2lQTzgyZm9IMndlek12a2ZmVHNBMnY2YWZDakhSajVkLVBIYmhxcnFLXzlHSkp0QWFjeDJ3QkdmaEx4ekNHblNZZTlrY29HWmtTbE1HRXZfS3hqRExxUEItQzA2bUhSd0F4MkNtMURDc1MtUkcyZE1sWEczbXgzZ0FKRFJUbWI3Nlg?oc=5","CGTN","China","1782866931000"
"Netanyahu: Pursuit of ‘total victory’ against Iran and its proxies ‘never ends’","https://news.google.com/rss/articles/CBMiqAFBVV95cUxNZmVRN1NzVnJrZThSMkxnOUIyZXNXUmEwbnpidXhYaWdDS3FSWDRFMUxXS0RYZmxjczZjWjhPeUlibWJ0YlR1Mm45QWlXRDJuOTRSWnE0bjNWTzhQaWJNdkZINm8taVNRU1RvRGpvSmhjeHlEWWh2ZGIzZnA4WE1ySks4b1hOZGN3Z0Zqa3h6Q2MzVjlZbDA5R2M0TGxMTnRJbVhYWnFnN1_SAa4BQVVfeXFMUEplZXktMVBKc0VxWTZydzllbkRZMmtGQXluaGxoLXd1Ri1tWUJSejRXZG56X1lJVjZpYnZxUzlSVElsSnZiVmRhdnI1U1FvTmFWZWwwb0dCdFRRVU5xYmhOVWpnR2U3T1J6WjFVdTR6YzFWYUhDdFkzaGZxbnFMeE8zVTNNdGxVYXpaVVktdmtHYVBHVkhMbllRMTFtNlFveC1EYURNY0pTMllqUXJB?oc=5","The Times of Israel","Israel","1782866459000"
"Talks in Qatar after US-Iran deal: What we know","https://news.google.com/rss/articles/CBMimAFBVV95cUxQNWgwZS10QUt1dXFiV2dJR214NXRGR21KUDJmUlp5aDdLUFFoRk1BSGthdmhMa0JRZHluakI0OTVkbEc4VGlqUC1SR0ltSzdBQjRvdllhaVRWOEp0aVV6bUpoWC05T2Z1RjdHTl80R0lBclhFQ3c5aFV4RlRlM2ZkQ3BMeFBQSHVSVzFZaW5sUl8xNmF2WHE2Qw?oc=5","France 24","Europe","1782866951000"
"Oil ticks higher as Iran's refusal to meet US envoys dims ceasefire hopes","https://news.google.com/rss/articles/CBMiugFBVV95cUxOMHJEenFKWkIxQUo3U2hMR2RKY0h3MldHWmhUSlFrbUloR195NWh0cE41c3BGc25aRlk5RlR5bEVVTHN0Qk95d3dfTHZUQnRxdVdmOERFRUlrQzRBYlB5d1dSM3RtdUJsRUV0WkxIVnpGZFg5TnRYQXR3TEVDUV9tUC12dWcyTW94WDVkbUZYUE95Y1ZXRkRRX1ByYXJ0c0xxTmhrTXQwaFM3eXJkMWp1ZVBmRy0tSklWMWc?oc=5","Reuters","Global","1782866700000"
"Vance: US has accomplished ‘core mission’ of ensuring Iran never gets nuclear weapon","https://news.google.com/rss/articles/CBMiVkFVX3lxTE1KYUpiYWZCVEt0TXBqQ2pENFFaczZVOEpSMGIydGhGaUc4cFRHR1NIWGo4RldmTlptZWhBWnZvRFZHWjBrNGRwaFF3ai1kdDkwTldKNWZ3?oc=5","Fox News","US","1782868205000"
"Iran leaves World Cup with warm send-off from Mexican fans","https://news.google.com/rss/articles/CBMirAFBVV95cUxNcnRvQndqdTAtaE03NV9FRFN3SUIzZ0huWnFaaHN0TFl6T0xiejRTNHF1QlFRUmtsTWVISTl5Ymd2RzRSVjJpYmJsY2pzcDBxX2EyMy1zLXBXTGViVHdLdzlQSFNOUWJsaE1wdDNlTF8yLXM2R01uRVhzNzlTeEdSamk3d0ZsbXhUdXZCdWt1RDlvcGJ0UWVDbGlqanlBaEp5UVJWem8xTnNBM0M50gGyAUFVX3lxTE1qY1hVa1AyVGtLdnBKeEpzZWYtMDNBT2psY0pxeldDUVY0Y0MtNy1jUWU1LWVQQWhFbFpyOWN2aktRdzZzZkQxVHF1LVB5UFpzYTVhcEdCdE5vaDlKM0lJMVlEMkNRTHZ0UmxPWlpnSnZaYXdrcVh0QU1ta1dBUzFWcHRJbkEzV2NZaXJaX3NoSTFNRGdtN2dFaG0zNlI2Ulc5TElxMEJ6QXhXdzJvdHJiS3c?oc=5","Al Jazeera","Arab","1782868706000"
"Iran president, IRGC clash over priorities, threatening US-Iran negotiations","https://news.google.com/rss/articles/CBMiakFVX3lxTE56dkwteWppVE5NTHFlQ1FBY00wYmJFbVI2dDR2UTdNMU1ZeUFIT2c4WFFTb05PeS1YeTRZUHpRRnpkemhkemRpVU9QdGhFc2JxRnVfc19odGtGc045azF0MFlFb1B1bEZlWEE?oc=5","The Jerusalem Post","Israel","1782867918000"
"Gold slips as fading US-Iran peace prospects reinforce Fed rate-hike bets","https://news.google.com/rss/articles/CBMiugFBVV95cUxQVUtDS0lOMmpVZ0RpMVM2VUVXQUJtQV95bG5xUHVGalJ1UnlxcENxQk44eHRVMElaalhEWm5tb3RVaEVuU1lscWFpdkFtMUJjUlQ4SXpmNFc2TnY0VlBGNEFjbTE5X1l3eDNmRG5wV2tmN3YwSlRNUWZyUDNNd25mZjBGWWYzNXpXU0NHZmJaRGM5akhpOWVUMHVVN0pQTTZzV3c0aUpJWV9jX2tXSmdwMHZ0Uk92SnRjZWc?oc=5","Reuters","Global","1782870720000"
"Iran War Delivers Massive Swings in Chinese Petrochemicals Trade","https://news.google.com/rss/articles/CBMitgFBVV95cUxPc0JVaTBDUkJINjc2c0RtWGhEbjJXS1ZMd202aFY4MnRVT0hENDZfS2g2OUZSWEp0a0VDUmxtQS0zdDRISm5HY0FoSnFqb1hBbTVDMFVKNGkza2F0VUdnaktxQzJlR3VBUWNXOURQSkpJUEEtenNwaVp4dGpTQkxwXy1BNjFLODEtMUxOWXF0dmRFSm5HLUZMVk43V2lHZVp6cm9IeTRhb0pBV2dyc1hBRFhRQTM0UQ?oc=5","Bloomberg","Global","1782868500000"
"Israel arrests US citizen on allegations of spying for Iran","https://news.google.com/rss/articles/CBMimAFBVV95cUxPWGFxZHY1NGFkUU5PZlNkUVdtUDhNTlRtYUlCUVhNMUJPNDNUX1ItZDhuLXJKSkV4bDVOQU9odDV6R1NNQXAtREVGb3BEUXJyYXh1Nzc4ZG10UkIzS25oRk4xd0ZVLWFLRW9GSEJuWEk5ODF5YkxHVnhEeTJybWhjbGpfM0o4QmZoTURDVTJiQVgzRms5RURIbA?oc=5","Dawn","Pakistan","1782872104000"
"Iran prioritises diplomacy with US but remains ready for war: Ghalibaf","https://news.google.com/rss/articles/CBMipgFBVV95cUxOT0h5SXZxZUV0WFY4Rm53RzM2cU43dEdmM1o4X0ZtUUEwWThKQ3pxQ2tRcUlqQWFJd3UzVzR4WDAzb2R6UjRFajk3MVNhdjZTdHFzd0FoSFM5OENsTU1maEtQY2RsS0FHNFA5NHc4YVRIS3prc05GZWhNcm9rOERzd0ZqOEMxd25WVlJGUXI5d0hqUEVtSk1HYk1ISGw5ZWpfenZyS1RB?oc=5","Dawn","Pakistan","1782871098000"
"Iran says it couldn’t export a ‘single barrel of oil’ during US blockade","https://news.google.com/rss/articles/CBMiuwFBVV95cUxOWk93RXhIaDRtaDVrYVU4VUxWQnA3dTZvLTdsYkxkdFZ2QmpxQzdZQ083bkpEQkFseGxmTXB0QTRkdHFmdEpRalJ3RkttNm5lMG81SWE5Y2o1MHA5bkhXeURaamp2cjFqd2d2dzhvZXpSZzFQcFQwQXlNUHV6VUo3Njl4SDJaSE5aV01tM2FuQlVaU1dfYncyeVE5LXBfWlJFTUVPVDlrOG9YaWw3UlJtOEdkRUhoczBCS2Fn0gHAAUFVX3lxTE8wNll3SEZUODdyRmtTS1hqTUtIMFBNZmp5VWxyRWtfZlNkcXdFaUEzdUswSEZHOERjcnZCSEZ6Z2NoM2lOa1JQRmxzMTNsRDJPTWh6QWtONlV6T2p6QmNyUTY0VFlWM3h0SHhKanhwUjZiOWpFNlp0T3lhc0VUMGx4a3gyQ0VUWnE5SWRNZndEMmpzNURqZm51UHo0LWlPU2hHSVRvU0lGN0tfQ2M1UG16RDFCZ0NVWWV1bUdoYTZ6Tw?oc=5","Al Jazeera","Arab","1782873960000"
"Gold slips as fading US-Iran peace prospects reinforce Fed rate-hike bets","https://news.google.com/rss/articles/CBMiqwFBVV95cUxPT1hqSUpvMGgzaGVyYVM1NTZrVmZuYm8xLUF4RmZQMEhiQXJPQUNJZ2Mtb1lsUGI3NDBObmx1aW1ibmVGRm9vN1o4cGJ5WEl5bnRhbnRiWnRHdWFNVjRYcWNFeWRhNlVpaFl3U21waEp3QkZFaDZIUTNENmJLZE1JX1ZtWnl6d25oZGNaaHR3ZjRKRzVUTHh0NndiSDE1QVJqWWFWTjUxNW5kVTQ?oc=5","Dawn","Pakistan","1782871769000"
"South Korea cargo ship Namu to exit Strait of Hormuz after attack in Gulf","https://news.google.com/rss/articles/CBMiuwFBVV95cUxQWHdUWXEwMnhHYkRxZnN5bGRGVXFhMHh3R2RaMTRkcnRaZE9GVXUzU2plNDJmazFsTDFQQTdGMFh5VHFCblk1djNzRGM1bF9NQXlfb2JxSy1mNDBXQnJaQ2p5QXk1TGRNRGFBd2NTal9ncWJZZWVNZ2UtWkxNa3VFS1B0LTRWNWdhdzk3NUd5clFqZHpGbDR3N3BlVVZ6a0NfVVR5NDY4T2hYV2NYd1g2MmlkYmF2VWpwZ0lV?oc=5","Reuters","Global","1782873240000"
"Indian shares likely to open higher, but caution lingers on US-Iran tensions","https://news.google.com/rss/articles/CBMiswFBVV95cUxQamtFeXNBWjVGRXNVcUR2cjgzU0pRem81WmJwTHVQb3ljaFhXXzZtSWdfbnRiTkhSUHhTaEtxSlZUdmxPemtlSUpiVjJwUFpGRFRyU0RseW8tRjZubG1PU1ZHY19FNTZ3UWQzM0l3djdiUjJiV2hveUVjbjhsNmg5T0dRMHJpNDlJdEVVbWNZSmN1ZVYzYzdmUm5CTmpONWtiYXB2QTJFcTc0eWE2RHFQV1BNYw?oc=5","Reuters","Global","1782872880000"
"Asian shares trade mixed as worries over Iran-US deal remain","https://news.google.com/rss/articles/CBMingFBVV95cUxQUmtHdlhTdzV1djdaejdFQkVKTjd2LUNONUZ1OEJTZWNpcl8tOTVtOEhILV9SME1QSDVRTGpiYXd4QkhHaWJQUGpKYlV1REF3VWNwNV8zR2c5ZVhhTW1GalFqbXZocm94NjhLWWNWUGktd0xGSXNfVGpYajN5amYzRlVVYnpkLTcxdUFoWkhUNkQwajByYTNoMWZ6RjVBdw?oc=5","Associated Press","Global","1782872820000"
"Asian shares trade mixed as worries over Iran-US deal remain","https://news.google.com/rss/articles/CBMisAFBVV95cUxQcEhzdGtmbHJfMW03dE1JVnRjbjVkNnM4Q18wQ3FINjFBMUdVODZoeEd1aFlJSEktcUxNQUdDVjRWTTlvQkYzOGxULU1xWElvUUpWWDg2OE5DMzRIdUFtckhjNFBMXzdHbXFMT0ZyYWRUbmVQb2h1VEZBZzU2cEJvU3RfQ3pHbVV3WlMxMjFDZkN2S3d5aVJQSEVfcFpVNlFuMFBzT1ZqTjF6WjRBa3M3cQ?oc=5","The Independent","UK","1782872820000"
