headline,link,source,region,published_at
"Oil prices slide on hopes of US-Iran deal","https://news.google.com/rss/articles/CBMiWkFVX3lxTE1iTVdLWFZqazZIZGJwQjFPdE94Z3phSzI1UUNzZ29Jc3lGWGJod056UW9CVTE0QUFkd0lRVDhMYU9ZQXZVcktKU1hQSW1ENlJZOFN5c1VhYWZOdw?oc=5","BBC","Global","1779665901000"
"IDF maintains high alert for strikes despite potential US-Iran deal","https://news.google.com/rss/articles/CBMibkFVX3lxTE9LNXN5V003RjZnazFzOFlfNGJFcDZ1dE8tWjlBWVpuLTdUZEFnZklCYXlhSHM0bFN5Nk0yT1B2U1N1ZWpPQldkV3FQZFl4a3d6LTlyMFZ5WDVIZ1VSMTI5SVZuR2hPaWdlWGlpUUVR?oc=5","The Jerusalem Post","Israel","1779665019000"
"Enemy fired 2,100 projectiles at Abu Musa island during war but failed to break Irans resolve: IRGC advisor","https://news.google.com/rss/articles/CBMi6gFBVV95cUxNaTkyMm1kcVFtSnNnSVREdzhUQnJwNWZHMGktZlZZRGI0RTUtUm9ROTlQLUx5TmlNNUF1N3lKRWpjYkdqRHlpZG4tUWUyem5hcktNMW1oMlZkUV9nQUYtUmdWLVJrSGZhaVZ4UzExaVRmeEZ6TlBFVVdLX2xJYXcyVG5qTVQtV2dCbUhsYkVIdFYyaTRNc0RXVE9uRlYzd3NGQXlNXy1MaFhvakh4UWhLUkRzd0lMT3VJQXI3bkExVEotMGZwa2hjTy1aM05KYlBXc083Vi1ncGRWMFhLRGozUXdESURJY1hpd2c?oc=5","Press TV","Iran","1779664500000"
"Optimism in US-Iran Talks, Push to Open Hormuz Strait, More","https://news.google.com/rss/articles/CBMiqAFBVV95cUxQTEpEdXJtMjgyVEpRU0dlLTVCaUFHSUlFSTNVTFBRbE1FUzFZWWcyZVRVcGJxU09RT0VfUzVZWmRnMXVIcEN3dW94WnF4M2tOUjFGZ0p2OFp5Sm1HQlQxMngtR083Ym91QmhzdktvbHJvWHNFbDd1UW9hYmZZWHFESk1PQnU3SF9KTUZLdEUtbERBZmxnclpxdzg5cEEtQ3VTSlUybWJRMG0?oc=5","Bloomberg","Global","1779663508000"
"The U.S. and Iran near deal to extend ceasefire and reopen Hormuz","https://news.google.com/rss/articles/CBMingFBVV95cUxPY2puSU5FbjhpX2RUWEZZaG9wV1ZKdkp4Z09sUzIzYVlTam1Ud1I2dmdSaXBBSVVDWkxLaHpBTG1VY0NBdEUza1NqdTZSb054dHZrRm5zdkN5N21GdDRNeThWMUJwNlh0LXZrREVwand5eGdxbEU5VXRmNTVMVE9KQ0d2ajFMeUktTWh1d2I1S0pyWGlrU3dmZjFVZlJGQQ?oc=5","The Washington Post","US","1779663365000"
"Gold Gains as Prospects of Iran Deal Temper Inflation Concerns","https://news.google.com/rss/articles/CBMiswFBVV95cUxPYXBqNV9pQTd4N2FNd2ZVVGpjdlhqU1kxYlVmNzY1Y1phQ2MySGNMc3czOTM0V19faS1hY1kzaXRzS0daS1VVbXdWQWdBVmp6ZGJrRzlVNU5CVG5fcVdBVlVDcURkeEg1aDl4emMtb0UyTmVaY2NYMkNGOW1wa2drVERLaHNvbmVyVDV3MHlNWUdURVluZGNKVmdyeTRWczBwWUhuVnRXVzdobTNtX3hScEtHcw?oc=5","Bloomberg","Global","1779663214000"
"Opinion | Trump’s Iran exit ramp is a long shot — but he doesn’t have a better option","https://news.google.com/rss/articles/CBMirAFBVV95cUxNczZZSjUyTU1TOWZZTVlxeUcyWTljSEZOdzJSa2g3bk8zVnFSRkpPRmlBcDVpOGQxeGxBUDltSndUa01qYnIzWHJ5VVlkWXo1RFVBNFh2QmljeXZsNWh3ZWJjMzRXc3NVQnNhc3FFeERiWEw5UmNQTnNxYkVnNHUxVDZwenJwbHNlUGRfRnBUdm9QbjhHbU0yQnNTV1FFZ1BxQ2ZSMlVaZGtOaDNX?oc=5","The Washington Post","US","1779662618000"
"Oil prices sink on signs of U.S.-Iran deal","https://news.google.com/rss/articles/CBMilgFBVV95cUxPZXZoS1U1dzU3OGVCNTBhd0JBVk4waDRfMkxjVm1PWXBUWUFOUy12Q1ZMV3daVFFFZkxkMTVVbGNlRlFURm8tbE15QWc4MU9xeUVEZ1gxNmd0ejU5RXA0M3d5RUxfOTRFNjdVeXJsOUNaeHIxeUxJclZJTVB2TUhpc2VNY3gxWDBVZ1BCQTBIeFFjQVFDLWc?oc=5","Axios","US","1779662606000"
"Iran deal to open Strait of Hormuz could take days or longer — if any","https://news.google.com/rss/articles/CBMiqgFBVV95cUxPYlg4YVg5TUp5YXFhbG1Xb1diem1Vam1FTmJubURSTHU0VHh5aXE4djRPdGJ0cVZzZGJVUzRGcUh6UzhPY19BVVUzWldJYWdxaU5OOUg1WENsQ2pQYkhfbnRKcDZGc1B1d3M4cWRKSXM4MFVzV2RzYlhnRmM0OU9YcFg4SUxBMWRVM25jZWJ4aHZkTW9mc0FiZTQ2M3JVSGRKNy1UcjBNVUxKdw?oc=5","New York Post","US","1779662520000"
"Oil Futures Edge Down as Ships Move Toward Hormuz","https://news.google.com/rss/articles/CBMihwFBVV95cUxNUmhHeFRacXpacmU2MmF0aXFaSHlzZ3UyVW1fMUlqY1A0REctbGI5WTRsc1JkN0x6NFV1QXY1UXRYcGhOXzVMbHVNQmc1cVdVQU9SV0xwUE5VT1JjdnYzR0lzdmx5QnBUaHZNd1pXOVpmSlN5X1B2ZWhmOTE2dzBOWlg0ZzdGRFk?oc=5","The Wall Street Journal","US","1779661920000"
"Bond Strategists Warn Yields to Stay High Even If Iran War Ends","https://news.google.com/rss/articles/CBMitAFBVV95cUxQenhtWVNkSkR5c2x6S2F1dGNCRGc3M1ZiTWcwbG5lcWRiOXNBYXJweFlNVjA1QzNNSUdjdnA0Z1JKNE5CZThWOFdENVJJQlNaR0ZCY0xsWGJ6MmIyTHREdFN6aGt0U240c2MwV0wzenhqVkR3cU9xeGZObWhja2Q5YzNlakYtQU9UbzVobjByLTdId0dHV0lqOTlaSm8wOGNwTjNGdVA3UXBmaWVNUVVDam9veUI?oc=5","Bloomberg","Global","1779661808000"
