headline,link,source,region,published_at
"Oil edges down as investors weigh uncertainty over U.S.-Iran strikes","https://news.google.com/rss/articles/CBMitgFBVV95cUxQVk5vakhhby03N0RCUHNMTU1jY1F4OGdsMmt2cThTLW5hU0VNM181YUVwYW1wSlJsbGoweDQtd3ROSTFfMDhUSGpWMHI5WG9qeTByTGJpVTRZaER0dGlwZ1BULXVRUzlPemRSOC1ranltaDQ0QjJ4OWMwWTRrNjJ6eDdkaExIMjFiVDJlbUxZcTU2Sk1DRE1uNTR5SkdPM0VJanktVUI1RkNpcXoxRkxBN1lkUDRnUQ?oc=5","Reuters","Global","1788396609000"
"Can the US and Iran Trust Each Other?","https://news.google.com/rss/articles/CBMikwFBVV95cUxNNjQyY2wySVR6ZXNVZXRDbnBLbDg0TkoyRjRTTGhSd0FqWTU5a0MwbWh6b0tmaTlqX0xlU0pzdFYwcW5wdDhETkkyX01ETWtjcTYyZVVGdGtzdm4yMXA2T2JIM21NSzR3cXloRkE5Wll4RGNaTmo3UWVESm40V2RtUXhkYVVSTEg5cFhtSjZwRjVFU1XSAZgBQVVfeXFMTVVvSHdzWHlxdU5LaHZsQkxWZFBjT1VILUFIcUxjMmdLV2VSTjg5aHdQZVN2N0Z4bVpHcDdXOVlJT0h5OVZwMW1oNGo0TTQ0MUFnNlV1aVl5bTJQSmx0TXdGOC1RZmpyRGdtcEQ0QnE4MEJPbTJmX2dUbjVSdk5tWFljTUU4d1did0Z2OFc1c3YxRVlab19sS1U?oc=5","Al Arabiya","Arab","1788395013000"
"Iran, US trade threats as Tehran blames Washington for wedding strike","https://news.google.com/rss/articles/CBMijgFBVV95cUxOcWZZS3cwY0toUDZWb25CQmZQX2JOOVRZZFN6Mk90Z29pYW1tdWlFQ0pnVF9QM21ZODNBSXhBZE1rX0NmS2M5NGV3Qk1Ib1B3SzZJdi1Dd054Mnd3dUl3RXZBd0pkSEtJWDY2OVZVWVlnNm9TX1RUZUp1eEo3bmZOTHJoeUtCQV9Gb0RxQTJB?oc=5","France 24","Europe","1788398547000"
"Trump threatens more strikes as death toll in Iran rises to 18","https://news.google.com/rss/articles/CBMipAFBVV95cUxOVG1PeWk5NTJCOFhHM2E3N28zM1M2d0NHTk1hTFB6VjNEZ09FamhlMEJpOExMSWtwb3NraThjT0twUzRPbFk4S00wRGd1WG9GbmFSN3Y0YmVWV25BWXRyUkxaM2dsZ1JuRWE0UlVDRmR0cHJGcmsxWlZ6OGlSSkYwRFJueWVNOUdoWTJKVzRQbmhndmN1WXd5eVBDdXUwRHZTaXl3ZtIBqgFBVV95cUxPRElVbDMtTFJER3dJWnJYemxQVU9qV2pMdlBUVzgtM1NldC1ZQkJXS3U2alBfVmhyZGVEZ2d6MmxrNFk0TXFPTzlTTmY0X2k2M0NqalkzSU5UMjh0NVpIVkdlOEN3ek44d1hkUlU4OWlhUUJaSjhyLXFKQVZ3RzJaR1RVZ2lMTkpEV3g5WUlNOWY3WGhrR1BFdC1NQVZFT1dkenpZaXRYVmxfQQ?oc=5","Al Jazeera","Arab","1788400114000"
"Can US Sanctions Break Iran’s Support?","https://news.google.com/rss/articles/CBMilAFBVV95cUxNUWJCb1ZBVHJ6SHkxa1RqcHZpSk95RWphcW8yMzFZNmV1M0JvcWdIbHpDamYzemZPYi0wbFlLVTAxcFcxTkpkVDZ1VERoMko1ZTlYUmQ1VFR1TnZnZk93NW9falVxSF9HUG1hTlFpY0w1dWYzUklNTVd1MzhBOEx3dmdFZXhjd1kwT2swTXVOUVlkdURW0gGaAUFVX3lxTE9na29zYVVvX2NPcWZNWHJSYUZ2OUFxcTJ0ZjB5cS0wN2VYU3NIYWQ5ZC1RU2c1Slg4UGRiVjk5QlVHeHhtSGNJSnNraE9iUTZ1c1c2VHZXODNhc19uTWkxVVBESU1VX0dNbGE0M0VYTkdLZnRIZk55ekdpcnh5Sk8tMk5ha2ptMzFSUnFNa2NDWmQwOHBDVnNKR0E?oc=5","Al Arabiya","Arab","1788398625000"
"Iran war live - Al Jazeera","https://news.google.com/rss/articles/CBMiygFBVV95cUxQNy1ROUlYdklzdnBJckwzZVdCQWljTF9qMkFnamE5LW1wWUhSRWs3VEU3WERBN0xQWXZrRldGRms0UFRLalJfVmtISWdvNVc2ZUFJbVM5RHdFY2Z4ckxWSDgwcUNnOHFYZzc0RVdVT0d2dW9INXhzc1B6dWpNSy0wQWJJUU04NXZIY0Z1N1c1UjdQR0J2U2tBbjBlYTZGRkZMWFhmY3FCZXJ3akUyUzZjQXRCc3puSEtpUnZNWWZpZXRRLWl1V3M3clh3?oc=5","Al Jazeera","Arab","1788397473000"
"Trump Vows to Hit Iran ""Much Harder"" if it Retaliates","https://news.google.com/rss/articles/CBMiogFBVV95cUxQanBfdWFaU2hMdEp5cklURl9tVUlXUzdjTGV3SVRuU2IyOTZQVGVFWmZpRmlPanJwYVVKZElreDR4UXlFMmQ5UVpDVFBNdXZXcjRncHBkcWstcm9uNkFrSmRyWl9MaHphdmNoMnhJS1ZBNkZCZFNpR0VtTG9qWE0zUElNVjN5ZGVYYWN2cG9kcmRJWGwtNUE5Q2s1QVR5aWpJWnc?oc=5","CNN","US","1788399991000"
"Iran war escalation raises concern over civilian death toll","https://news.google.com/rss/articles/CBMiswFBVV95cUxQZmJEcTdhQU9kcW41Z2J6enVZU2NHQ253eVV1VDJKOXBSTTJfbGhfVi1wbTQ0U1gzRllLb2xUUV9LRGRZaWpvaUlSWWRwQTdBaXdNY2x1Z3pxU1U1WjJSdzdKWGR6a2FLSXN6dnBPQ3NhM1hwUkxOZlIyd0dDX0ZycjdVSlpEUFN5N1NQbWR2UW1oRHNBU3BTZENPbGotQVFOSmdfUUFJNERYbEZTVzU3WDlrUQ?oc=5","Reuters","Global","1788401900000"
"Pentagon tightens classified access after Iran warnings","https://news.google.com/rss/articles/CBMiX0FVX3lxTE1mOVNzVWJLUEdmUWdROW9INzc3aHRPZnhtWWZlY216cVBhRDN5Q0FycnZKT3FTcWtiOTJWdWp4Z2NZSy1jeWZjRTlQRzRaS1kzSmNCUWNHQzdHSTdSRGdr?oc=5","The Jerusalem Post","Israel","1788401695000"
"Kuwait says it’s ‘engaging hostile missile and drone attacks’ by Iran","https://news.google.com/rss/articles/CBMisgFBVV95cUxOWGRzZXI4ZVFvX0xoWm5HdkxsbFZMVm5zUDBFeXRqcy1kYVVVSFNFemhqRFdNeWpNUjVnNGJjUVNlcEVrNGIwdVRxMjk2QzdIX2Fxa2ZCTUk4Vk80QjZWcXZOTVltejNFSDBTcVBOYURuQjJEWFFpeEVaT0l1OWhYUGxvd2JFTTAzeDlLdDh1WWxqRVpNU3lscHdBRmlpVEVVa3RtWVdjYVRJNEdqcUFOU3Vn?oc=5","The Times of Israel","Israel","1788400747000"
