headline,link,source,region,published_at
"Islamabad denies sheltering Iran jets, Trump praises Pakistan's mediation as 'absolutely great'","https://news.google.com/rss/articles/CBMiugFBVV95cUxNSEFNMjRfbEhpMkpFYzhMZklNWGJqM1ppSUNqZWZPWVp2cmRXOHUwcFRzZzQ0OFg1V01JU1JudGFEQ1luaEFTdTZOUnctYVQ0RF91T3lDZmFva0lmYnp1QUdyeUx0aXJ4WER2SmtFSWtjSWtfcmkwTkdqT2JxNWlYeFUydnZhNlBKTUFZUlM1S01zc3dYUnU4d1F2NmRRbnRBenRWSUJOQ25NcGpxMGgxYl9idFlZMmpBTGfSAb8BQVVfeXFMT1B2R2cwRVQ4QXduVEFYU2Qycm5iUGtrY2lyRExNTFY0cy1zcXJrWlJMSnYwM3VISTZrWWdlU0IzTHZLejVHaFlQSExUenF6TUVPa05nb0I2NnI1QTV2WVpPOXpGOXpzcExtNUxxTlBNTS13RzY0YUxQNHFoZEx1VlJzekI5NnlkZHVhc0l1bTd2UlRoS1BNa3RQaG1tZ0h1N0k3MFhlNVMxTTlHcXFURnRWYWtWNU54c3lCT0pySGs?oc=5","Fox News","US","1778630193000"
"Iran said to retain access to 30 missile sites along the Strait of Hormuz","https://news.google.com/rss/articles/CBMiuwFBVV95cUxPRVhHVEp4SjhMNFFjZmJWWjBPcXBLU293bi04T3o3T3ZOVWlzQ1F6ZFFQVmlCMm9sUDB3VTJrMGQ4dDhhbkhOUklsbjFJdDJEM0F4dm1zaGdmeTNPdjdWU2lPcGdHYlFmTHJ6QzBOVTNQN2FmaGJRdEtUMWVGcFNGMGFCdkY3N0Q2T3JaQ3dISF9kNEVtTnpUN2NOMjk4Zmoya0w0X2lhY1lOQl84UjJtcUYtSjdPTHBSdmpr?oc=5","The Times of Israel","Israel","1778629800000"
"Trump: ‘I don’t think about Americans’ financial’ woes during Iran talks","https://news.google.com/rss/articles/CBMiwwFBVV95cUxPdTMyM2Q5cVd1bnpLaHgwQTczTDJBV0xkb0w3clpLY1U0eDhNNTV2a0hlS0xrZy04dzA0VEQtZ3ZDcktib3JWUmY4Vk5BUGpMZ2twZjFvcUpuUElJaWszTEoyRTRjQmFXeU52OERXZEFrdWRpVVFRS2hmQkEtVVlOQnBOckpBTEU4QUtjSFBUT0JQWlBGVEpuQ1ItcllaS21Fd0ZIVk5GSUwzUXNnZVRCeTROMkVKdDhpcHRPVkhvOHlVaHc?oc=5","Associated Press","Global","1778629740000"
"Pro-Iran hacking group targets California tech company in flurry of attacks","https://news.google.com/rss/articles/CBMihgFBVV95cUxOdU51YzlHaldmM1gycTBYYTdXRE8zM2c5ZzhId1ZIY29pWHFHQjhDRVhOM24xRHk1MC1mZ3NJN18xdzhHbmwydno0ZnNHcEc2b1J0UnBNVUlNdUEyMldpNFpzdjlGeC1BNlkwaDlpNlVRV3VnTmh3c2ViRUFLcGRGb1FoTXlndw?oc=5","New York Post","US","1778629740000"
"Iran war-inspired arcade game appears at DC war memorial","https://news.google.com/rss/articles/CBMilgFBVV95cUxOWnpueGxMalV1NUlOTnFPdGRXb0s2NmVKMXN6Yk1MNU5BcDFNUGh5bkMwbTJRQjNsRl9RNWNrMk1GTlRaaktwTkNNYnMxNGJlZ2t2VU5jQk5fOXZPdTV5cS1JSzhxQzE0RUFVZ1RlWFIwZVJONmhBZTZaYkxfN1Zya0g1SmdJNGNlUVgtdG05bDNaMkN0dXc?oc=5","CNN","US","1778629620000"
"Iran War Pushes Inflation Higher, Makary Out as FDA Chief, More","https://news.google.com/rss/articles/CBMirgFBVV95cUxPcEl0T2h2eWF3V3NoT2lyYW9OUEZxampGSm8tMUdVU3d3R0k0U0x1WktyS1lHZXVEdjBvaVVUZy1HZEdpQlRwSDNRc3ZQbW9mLXFhdzBlUGZJQndQalk2WnlUQXpsQzFUaERzTDBLdE82SzlSdkYyRU1CbjdSZnNOODhtNTJsOWRIeDZaeTNhcm5mVWgydFF1Z0FFZnZYTlVGSmN5TldkZlMwLVlJQVE?oc=5","Bloomberg","Global","1778629058000"
"South Korea weighs phased role in Hormuz mission after US talks, defense minister says","https://news.google.com/rss/articles/CBMiX0FVX3lxTFBDRmRGOVZpaWFoWE8tejlHaHJvT3BZNTY1MjFpM19vaDU2VnJ1RFpINy1OVjdLeVF4bHBaRDlkTzQ1Y2dWY3Q1OGthalhwOUVsM1NoVm1FZE0zeXMxNWJj?oc=5","The Jerusalem Post","Israel","1778628400000"
"Iran FM: US's approach main obstacle to ending war","https://news.google.com/rss/articles/CBMihgFBVV95cUxOYUdTWHN6V0R1NER5OHlib0U5WUZiNTJfTUxaeVVwaVVvYTAwXzZOMTVNMk1rQVFCT2l3YnpyRTllYUdWSldQOUpDV1pnVm9uWEJnR3RLb3gzRDhwR0Rfc053cWM2Y055eFhuSmZ5ektXR2tTeFg1eDlYNG0zN3d5QjJaZURNUQ?oc=5","Press TV","Iran","1778627640000"
"Iranian citizen pleads guilty to charges including smuggling person with IRGC ties into US","https://news.google.com/rss/articles/CBMizwFBVV95cUxQeU53SXdQZ2d2dHF1X19zZ3F1Qi1BVXdFT3dGejdPTE9xQ0JMZzc3XzFZcmtINEpQdjJMekttUjN4NEV4TUVlSlpMaWJXRnpKYnhnLTZkS0NFNGtTRkdGQzBhOF90ZTQ3N1pBbmZNcWZXMGxfX1liLUYwMDhrWDE5RUtpUEEtLVZYOEpXMTF4VFVMTEdNUkh4YWlnSkNPSHZCQmJLdEI0U0tleXhLOFBMd3ZVa3BnbWY5ekRuclJYZlVHQUFvbFpVb1dSZWRrMHc?oc=5","The National","Arab","1778627516000"
"Tracking Trump: Trump says Americans’ finances don’t matter in Iran war; FDA head resigns; a Trump-Iran war video game; and more","https://news.google.com/rss/articles/CBMilgFBVV95cUxNMWRnNlZTZWpxZEZrOU5JaDFIOWRiWUtQTjgzMklNOHpadUtLMEVZTzBSU1IwMDNESjB3SUF4dVRId3dlVlhKSC0yeGpoWGxDYV9sNGpGYTVnNzZERy1DOFFTREZvZHZGX1k1NE1POFRUd0pHckplR1JrYmpDVDFFR21MUUhGMVVkZVp0bFpnUEtjcFllQ1E?oc=5","The Washington Post","US","1778627435000"
