headline,link,source,region,published_at
"CNN inside Iran as fears intensify of a return to bombing","https://news.google.com/rss/articles/CBMijgFBVV95cUxQWnVpRi10Z2FnV2Y4M2lSVkFkdUtDZ00xQ1g0NldpclN4OGx5UTNFT3dwb3JPUEhBNloxb1VUZDlUa1FmM1U4ZDVYbWRHdm9FTjJlN2x4VGRjeV8zUWZjdVhfLWVXOGtqd0pCZk1ISjl5RWdEZVBtTjBtbTJCSHdJQWRJbFRURHRiamdpMWFn?oc=5","CNN","US","1778889070000"
"Hackers breach US gas monitoring systems, officials suspect Iranian involvement - report","https://news.google.com/rss/articles/CBMiX0FVX3lxTFBwRUs4bUlGX21ieUVzeXA5aHpXd1lWcE9uMnVkZlVLQ3Jfc0hmejRQV0Q0dXpCMGNxT3k3Vl9rRXV5VFFSaFBLV3FyTm9nRmw3cGJkb2FmSTh5RXdZcG9j?oc=5","The Jerusalem Post","Israel","1778888440000"
"Exclusive: CNN at struck Iranian bridge as Trump renews threat","https://news.google.com/rss/articles/CBMiogFBVV95cUxPRWZQbFcwVnNoaXRUVXJqWEhsX3g5cTdPLW5yamVZMUlwZEVJcnlPZ200dThHanFZekQxUENrNjBfLWJkWVVfMWc5NWxOSHhaMXdmTE9VWTZSN1ZfdDdhSzBPeVcteThCVFEtVHdyaW9GMlpIb3pTNmlmRWh5TVB0TWFjejl1cFdBb3JraW5hdUlTdTBJUklFRjFDOUdIcS1GV3c?oc=5","CNN","US","1778888392000"
"Letter: Putting the cost of the Iran war in some perspective","https://news.google.com/rss/articles/CBMicEFVX3lxTE1CdjZ3ZjJOTXZzTERXY0gwM1hRc0F4czZfLVZhMFFFWDduMTBEcWtpa0hqZlEtRndIS0FXVXNaYkdUQ3plY19FcmkydEQwdE91eDFJWjdLQmNodVdXTV9WbERvRTEyM2Q5cWtwVkxRZHo?oc=5","Financial Times","Global","1778886548000"
"Trump predicts Iran war will be bigger midterm factor than redistricting","https://news.google.com/rss/articles/CBMisAFBVV95cUxQZ00xcEk3ajdmaTktS2RHbllVVlR4MWl2a05mUGVwRkVpeF9EUzdXTW1LQzFQZ0JsU0EtTWpDZVYyLWx2THdmVS1DRkFaOEU3TGhVbFBBVm9nT24xMXNQY0xYVkxsLTg2WlhJOXlNZUwwSXM1NkI0VG1MN1c4ZHNDUnVuZ092bW1IVW5ESGZ5V2Zxd1Y3ZFdxa2xScDJIYXhGNTFxNmhaeXc0SlRnRjlBbA?oc=5","New York Post","US","1778886300000"
"President Donald Trump on jitters about ongoing Iran conflict: I want to do the job right","https://news.google.com/rss/articles/CBMiVkFVX3lxTE5kQTF5SGktWExVR3RNV2pFUVl3RDd5bHo1dDMxMV9RSmZnLWdHS092NTI1elVRSmN1UUlpWmFYb2lxd2p6VjlPdmctY09DSUduVVZ1Y2V3?oc=5","Fox News","US","1778885718000"
"Trump 'losing patience' with Iran amid talks deadlock","https://news.google.com/rss/articles/CBMikgFBVV95cUxPakVMYXZCRTctNWhSVG1GYzVKRDctcml3OXlCbk96bU1ES2M4V0FlZVZqUS1kb0w2ZmRLSVhIZkhTakUxZkVIWmtRdkVldlZSNENBU29vV0p1ZlNubEZwVHE0LUQ1SG95aDlTaVZ4c1FkZzRfaFMxUUxPM3JIbUpjUEw4SENmRTU5bjJlMlZ2dC1Cd9IBmgFBVV95cUxPZVhfY05JRXJsYUk1clRXMHpOQUw0UHhRQnoxdEF1NnpjVUNZV1VMZkIyWEZWVlpDSGlIUXZ0cHo4UTJSSVl1TktVWkJ6c0lvclYtbXhpcmxsS2tyUzRmQTdLSXhUdHJKb29EZ2dJb0MtRE4zdVd4dTQzTFZlckt5aDVpLWxSU20wV2NPSUVCTE1KdmZpMWZpRDBn?oc=5","The Express Tribune","Pakistan","1778882588000"
"Opinion | Admiral Cooper Tallies the Score in Iran","https://news.google.com/rss/articles/CBMihAFBVV95cUxNTHk1clBLMnlwZEhCZERsek1SSG80ZlctTm9OTzFsOWRaN3M4Yko2SURBdWRVekppa1hhQ1J1X1Y1ZlZPVHNNWXpHek9xbDZ6Y2syR3BTTWJGYy1KLUJZNWkxUElQc3BBTzNFR2J5Y2JwNC14MXRmaVlkZTVETTItTE5EUEw?oc=5","The Wall Street Journal","US","1778882340000"
"Iran-Backed Commander Accused of Plotting U.S. Attacks","https://news.google.com/rss/articles/CBMiiwFBVV95cUxQQ1Nkck9kRXlzRFQwX3JPTmVSdVdYc0d3eHpjeUtnQUdTbWVpaXRVdHhldTM0Y0E2Vy1ub2hQZThJbHY2dUlkQTcwaUFPRGdGMnpHa0w2OEY3Z2xOQU5menJWaGYxU1ZhbmN6QlFoMDRGSkVKTVJDMFp6TDYyWjlYLVlvRUJBY2FYY0Jz?oc=5","The New York Times","US","1778882171000"
"New world order's rules no longer US-centric: Ex-IRGC chief cmdr.","https://news.google.com/rss/articles/CBMihAFBVV95cUxOTmdCRHBFcnl3V1JBYkF2Uk1TclowV3kxWHBka0NJaEk1dGhwN2tTOTVkQVoycmoxYTJaNWNRd0taaE1JRU9nVmNpcGRMMUJpZm1SVVR6bXl3OFNJcVJqMjlFc0piLWJqS01hTzRZLTQ4ejBYV3B3Ulc5NTNIODVNdlVvN3o?oc=5","Press TV","Iran","1778881860000"
