headline,link,source,region,published_at
"Latest Wave of Strikes In Iran Continues, SpaceX Launch Scrubbed, More","https://news.google.com/rss/articles/CBMisAFBVV95cUxQeGhBcXlQRVlWcFpVb1dkVVZHdVMzZUZhT2E4MGxBQU42QVNvSnBCTlBxbzh5WURQc2FFMHdPbHQ0djltSmRlc05ZYzdpbHJxTWM3QnF4VEJraTAwUld0aW5VQlpTNFI2UGpyOHVKMzhsWWVPdXlYVzk4MjNCa0hxQlprMnRBclRWckFkbWs4QXRZd2xmQ2p3X05lR1FNdmR5Sk90ckR0MXZsUlNZYmRYRg?oc=5","Bloomberg","Global","1784247632000"
"Kuwait and Bahrain responding to Iranian attacks after Tehran’s threats","https://news.google.com/rss/articles/CBMitwFBVV95cUxQWlhudlFMQS0zdG0wTGVHWndMbExWOUg0R1BXMGM2bVBQWXVzVE9selhyTW5YcUsyV3JEN0h0aWNzLWthYjFqT3RjREtiZjRyRFVzc3lnMzYxbW5hdzBQaHVuRFZYYnBJYzRWaXJLUkwyX0g1QWpLUXdDbGt3VUtYajlabVFkb0ZLNTk1dmF6UC1SUVlOc3hDWTRuZTBNVmpnaFlzWEJveVJZa1hkOVliZHZKSENiN2s?oc=5","The Times of Israel","Israel","1784247351000"
"US lawmakers back anti-Iran policy because it serves their donors: Analyst","https://news.google.com/rss/articles/CBMijgFBVV95cUxQYl9jX1ZKdk9jeUUxbXdSNzJHalpIWWxvVGFYa3JIb2dxSExPNjE1UXp2Uk4tRWpudUlnZnQ2eXNTdzBieUJsTlB0ajdHOWpZMGk0dzRKX0l4XzRYUWF0M0hMUS1kRHdESEJoWUpGSmdzMnVsV0o2b3lSR2F3Q0RNUV9TWDA4M2dFc3hjNUhn?oc=5","Press TV","Iran","1784248660000"
"Iranian media: Number of victims in the attack on the bridges in Bandar Khamir rises to 7.","https://news.google.com/rss/articles/CBMibkFVX3lxTE9lWXN0OWh6MWZRd01MVW8ycWZGckxBRFFMQmUwUXA5M28zeXNHRW9LaF9VOUxzbVh5RXMweXUzSVI1SElGTjFWbXRYdjRsUVpRZ3M0OUZxbVk1UzlZSXB4ZzZ3VWN5ODJyZTEzMEx3?oc=5","CGTN","China","1784248596000"
"US escalates attacks on Iran as it expands range of targets","https://news.google.com/rss/articles/CBMicEFVX3lxTE90bnFhSUJhV1d3RWtCT29BeEJ6UnFVYkdHcldTY1ctbmZDNGxnMHVCc1FCRms3Nl9ob2NYd1FTRHhWYWFfaHFCM1VsWkw1emt4T2xtMHdqR2NadHNnY3Z1aFAxTDd5eUFESHFuMXFZMFM?oc=5","Financial Times","Global","1784249890000"
"Iran war: Tehran warns of wider disruption amid US strikes","https://news.google.com/rss/articles/CBMimAFBVV95cUxOWlFuM29DSzlvSGg5OGVTZDJlYjN0aGZfdDQyeTRlYkVrcGhGQWtsQ1VjNm9PODZxcjBRVGR1RTVQOW9xWDlSQkZPRXpPb0lwUS02amwteWlPcHlvcWJwZzFldC1CcEpUNERqTElCcXluRHUtbnlUZXJfQWcxRFF0N1d3YXAxQXFzQVk3cGpGcWN2cU1Ea3VxeQ?oc=5","DW","Europe","1784249210000"
"Global energy security at risk if Strait of Hormuz does not open in weeks, IEA chief says","https://news.google.com/rss/articles/CBMiywFBVV95cUxPemtCTGQ0SDdIMFRmVlNYbkRuTDZHT194eDY1MzBrYVZyTzZNUlZvWDd5ZjFZRFdUeV8xbnJIb2wtSHZ2WGZFeHR1X3o2MjUtc0h1MUNkOERBdFZCVnVaMkJwaHVnbk9IaDJiVV9RRE82U3NwTmFrMDJuaFpnOUl1Y2Y2eWNaNXhLMjlRWk5uV0ZZMnVPV18zeTZPcTFWeWM4N1JiS01DSWRzT2Q1NzZ3Yk5ubm54TDUwUldyUkpkSjVjNUQxLTY1Q3ZLMA?oc=5","Reuters","Global","1784248440000"
"US aggressive acts against Iran constitute war crimes: Iran envoy to UN","https://news.google.com/rss/articles/CBMiugFBVV95cUxNbXVRTnBjY2g5dGRFNnllam03d0NSdTRYbTAwT2k1ZTlrYjJFaHZDbjlXei03cG1BYkwwcDRUQWVWNVhYUTEzUW5GbVBTS2pwYy0ydHhBdTQ4MHBaNlp1MEQ5RWoyT1NMWXE4OGEzS29yVG53c0JQSWtGN3EzdHNtYnNSa1FXeFk5QllUM1hMdVZjdGk3WG4wWHlPSm5GM0xNUUtrOGJQamFnV3Z5bmRndFptOV9UUU5tMGc?oc=5","Press TV","Iran","1784250840000"
"Falling debris from intercepted Iranian strikes sparks fires in Kuwait","https://news.google.com/rss/articles/CBMivgFBVV95cUxOcFY0REhJZTk3VHZSZ3FVbFBCekthY201WDZzZUx1d1NyOV9jeWtXY2pJMHE5T1RSNFdxM0pSZVdYempBZ2ZqWDlUczFRR2dZV04xMUFVVmRFVkpCT1dIWm85aEdoYWhpb2dwbVh5ZFZQUnZMOTVjMDJTMUZ0X01MOEthcGdlNEY4dk1VaWplcXczWFY0NjNTQmVrekRYUmRWU1ltYU5HR0hRNU9pTDV2aUFURXZCdWs2Z2pEbGVR0gHDAUFVX3lxTFB5MkR4a0wzcFFrX0RrcGNaeThueVVGRWRLLW5NWFZDZGhkVHZrR0ltdW9ISmYtb1BPZHFIN0Y0U3NabXItd3VJc1UzWmx4ankxWnpBNkxPUWg1b2haQmN5RXJjVFdrTjJUQm1icUV5SHVFekJhMGlIMTZBaXg4NHowMkpwZDlrMFNESlk4NnM4b3Nhci0wRi1YRFJzakZPYVNlM0RmUVgzT1VqU1BRb1dsWmNSSmFTNGJRcTFpcDRqanFRQQ?oc=5","Al Jazeera","Arab","1784250195000"
"Flash: U.S. Central Command says completed latest major wave of strikes against Iran","https://news.google.com/rss/articles/CBMifEFVX3lxTE83dXlzSF8wc01mVjFlRnFXQWpZZUZvMENZcjBPZ29UdWNQQ2oxcU14bHVOZTNWalZ2bFh6S01mWExhMTZhM1ZJT1lqN2dPQjBnamVHWFYzUl9xbmRLZFh3Q3NyX0R2RWlOZnJNTFFGdndwLXRuaDZibU52MTE?oc=5","Xinhua","China","1784253270000"
