headline,link,source,region,published_at
"Iran Talks to Begin Monday, AstraZeneca, Bristol Myers Talk Deal, More","https://news.google.com/rss/articles/CBMirwFBVV95cUxOcnZ0azVxYTVkR0RETkVwRE95ejdmdE9CZ1pNZF9ON3lpRXNNNjRfMm9rTHlzQjNMY25MQ25MWm5sTTBqeHhjQ1NDVlBnM3JMeDF1Mk9pdjZQTldOSjBweUlzd3RxbVpZekttX1JjamtvZjdEeTBJaHR5SkRldDNvai1kY095a01Ydkcwd282OU82RHotYU5LcUhubG1hbUYwZFFQVnFqTjNCczhfMlRB?oc=5","Bloomberg","Global","1785715381000"
"Trump suggests new talks with Iran to begin on Monday","https://news.google.com/rss/articles/CBMiWkFVX3lxTE40Y09LMUJHY2x5bzRGNXU4emF0RVpyckR3VjNPWnNJRzhYNUhpYzVUR1FUZkRqdWNfSmgyN1FUUlVGZUE5S2pJckxmaU90LTF0aTFpbXFBeHhDdw?oc=5","BBC","Global","1785715878000"
"Oil tumbles as Trump cancels attack on Iran to reach nuclear deal","https://news.google.com/rss/articles/CBMirAFBVV95cUxOVnBOaGh1VXBaaGQwVmloSzlPcmg5aFdQeENKS3JtNi1wQTZlQTRBUm02ODRrYkNVZkNDREwtTTdMeUhlNV94QjctaFhpMWhTWVVJaF9xeVhWdEdKZXBMbFA4alVQaDBXbnMzczBqRnVBUlVrVUJJTFhLQjdpSU9SV2lHV1FQd0hvOEs0QkZwLVZfUDhtSkVGUU02T2tPeDFXaU5SaWRtUWt3cjhE?oc=5","Reuters","Global","1785715860000"
"Iran Talks to Begin Monday, Bessent Comments On Yen Intervention, More","https://news.google.com/rss/articles/CBMisAFBVV95cUxQX2cwZHJyWFJxeU00SEMyRGU1VWZVOWtPWENJWGVqeUFOY09McmhtclZZaWF3LWdzRHZkMDlVd2l4clJKQlpEaGZMMzhGZEhXYWxxa3N4T0g2WGQteTFmanJNU3FqbVFZMkFpaDN1RFJ3REJNOWpRb19DbFNSVXZWdlFYU3NacmdnVjRHZEhPNWR0V3hwZ3ZzY3B3cGlMb3lVMml6R0NaWFQ4SXJ6czZqcQ?oc=5","Bloomberg","Global","1785718886000"
"Gold gains as oil slumps after Trump holds off on Iran attack","https://news.google.com/rss/articles/CBMipgFBVV95cUxNTnkxZDh5TElCa1dZeUtDT2JfblI5ZFJuQkZNQ1pvbHlkcWxHRUVfMk51N2t0ZDUtbEhOYW9aVjg5d3lMSkNXYlFMc0I5Z3o1bjh4c0pkZ3BsWkRYeWhOalNoOUZPN3pvYVRSb1NnT21rZy1TamRFMHN2MUp1WjhoSmZaT0prMExjTVk1aThUbHAwNEo3MmpsbTI2UFdsY2Z2Y0RlT2RB?oc=5","Reuters","Global","1785717660000"
"Almost £200,000 of fuel stolen from UK forecourts every day since Iran war began","https://news.google.com/rss/articles/CBMiWkFVX3lxTE5EVDNRb0ZUTXcxSUJRbFhRdjJLSTJUWmhuek1LaHRhUnozeGdVNFdqV1RRVGlybmhCQXFlSVNDYlNXQ3ZpNmJZQzhzcGV6SW5KeDI1Z0VBdllndw?oc=5","BBC","Global","1785719063000"
"Oil slumps on hopes of Iran deal, yen spikes suddenly after intervention","https://news.google.com/rss/articles/CBMigwFBVV95cUxQUjBjdHpEdEdMdVNpbVprQmRvNG9JTzl0ZHB4SkNmWUxqT2hNUG8xcW96U1R2czNKWHVMYXRqY2gxR1pHTzZ4RjlpaDgzUnM3U0dCNURmZDhPUUhVTnRuUFhYcGFmVHdoOWg2a3RJNTNGQktBU3pvZVZGSS1EVUJ1QzlVbw?oc=5","Reuters","Global","1785718980000"
"Trump says canceled Iran attack would have been biggest ‘since World War II’","https://news.google.com/rss/articles/CBMiqgFBVV95cUxPdE1ScnRmcE0tOW1mdl9INERwTW5HNE9LRUZxY1Q5bWtkVG4xYng4ME5wYm1RM1ZEX2VydGIyVlRBUmhzUHZwOWRlQUFWM1pUU3NHay1saER2QlltaGZkMF9EejNuTHFIOThVSVpkb1FveE9GZFVxU1BKbUh1XzcwRWd3SEo4dHdWOVJGckpnR2lKMVN6bC1KRUFHaFVFXzRtZks1THFyaU5zQQ?oc=5","The Independent","UK","1785720360000"
"Index snub to test Indian bonds; rupee, RBI policy and US-Iran war in focus","https://news.google.com/rss/articles/CBMisAFBVV95cUxQNG91Uk0wWkJsZHc4anBQS3JDWktTdnJBR2d1eVN3MzM4ZTF0S1UyX0NpQ3NwdmxyX0dldXNIMzBTSlE1aUpUYjlmOURpR2dwVDREX05pR1ZpcGhJZnlwV3dKcnpFMTg5WWRvUTFFT3ZFRnYtQ1NKSmpldVAyTlpfYmxPZVljQnBVRFN2M1NJMEtXUTVIbjVhRDVrb2tGZFZSTzdYYUNYa1Z0eWVqYjdhOQ?oc=5","Reuters","Global","1785720840000"
"Oil Slumps Ahead of Iran Talks, US Yen Intervention, More","https://news.google.com/rss/articles/CBMipgFBVV95cUxNZFdJLUVyTjl4VTVjanlCSUl6dHJPWVZCZnJ2LTdvZGUxS2xTUUNpdmwyM1Q5eDFKVUZSdHBDWS1KWjRvT2pESWpDOHFzVFdqb011NmpQMHcxLWpPaW1oUEJhc21MQUFra3JWRjh3STVsV0dOcHB1RWZKNkI5Rmo0aTg1TEViMWFSbTZHZEh1ZTNmM0dqbjh3cGhiVGpMMDNyUjFZRjRn?oc=5","Bloomberg","Global","1785723579000"
