headline,link,source,region,published_at
"US issues new sanctions over Iran's oil shipments to China","https://news.google.com/rss/articles/CBMipAFBVV95cUxNSFRSdkI1TWxrTWJCT1VHQjdsVjNmM05xVDRDMGM4eDRnbC1xd3Bqb3RoS1JnQU51NERCWVRoVWRlVmppV2Nvdk1iSWM0cmhpQnpEY18yQk5rbmxXSE82X3RuczRfUGdoQzBSSTY4bkNIcnctSS1FSDFGSzJuQ1ptSlM0SENqM0NFeVRuUjBHTGtJWHZRbWFRTzdiYnBwRmlVVTJ2Vw?oc=5","Reuters","Global","1778543979000"
"Arcade game satirizing Trump’s Iran war appears on National Mall","https://news.google.com/rss/articles/CBMijAFBVV95cUxQdG9hcEN6NjZPSjNMTDZJRkg4aWNLdEFfZzJ4czFPeUlmLUFwZDNRNm13bmo5UWUwSV84bExjcmVNUHh6REwyZ3NTb19DTUJvdzhHS1pmYWJXNF82bGI0dU53OUdhcTFJTWstcTlaRGtoQmF2Z2xPcHF5bGExaFBKR2Nac1dyM2RON0VYMQ?oc=5","The Independent","UK","1778543760000"
"How Trump’s ‘anaconda’ tactics put the squeeze on Iran and China","https://news.google.com/rss/articles/CBMiogFBVV95cUxQVlFfNW9kQWhiV2pWTkVKN00zYjJsYTN1Uk1MNEhxX2Y1T0V3aGpZalphcFRkVU91aS1RQWdZWGw5SGU1NnBjaGJzeGxFbHctM0t2c2ZqcE5ZOXd4XzNKZjRzSFB5ZTlaTU5RY1NVcVd6eHFXVWVDLUZRcTBMVTZGZG9yNUh4OWd2bng1QWNlWGxBRFVyMmV2NURTUktfUWlSdXc?oc=5","New York Post","US","1778543700000"
"Reopen the Strait and quit playing along with Iran’s talk-talk stall","https://news.google.com/rss/articles/CBMiqgFBVV95cUxPNjdGQWltY3NpTlR4T2hNYW51enR5ZVZzSkd5QVBsQzIwczNoV0JEUFE3NS1xUUNtX29Va1R5OTR1cnp6b0xYVTVzbHMyZWpHVUlQLU5PU2hXWVl2VjZ6VER2Q3VURC1mLTJ2QWpaTXBxcnpMSTJad0JnUkFoM2ZpVEYtV3BJTmlXaVBOU2FERGFyMEFUdDF1end0NllHWVMwRTNfSjdsWm9rQQ?oc=5","New York Post","US","1778543400000"
"UAE has been secretly carrying out attacks on Iran, WSJ reports","https://news.google.com/rss/articles/CBMiswFBVV95cUxPRVR5MnozSldhdWdnVTRZakJJMG8za2l6V0xUSjhFOUwtVTY0aWdJa2U5M1dWM29Qa012QS14ZUxpdWJoUkRuRzBpNXhOR2tyNjZuYUtKYVV1RjM4bExEMWxOZ09MbHhrLXFSdUNYY2tPaUVJTVlqOFhRek5jRnhPTWI2WjdOT1VjTk0tUTV3d29qZm9SVEF4SUdEcTZVRkxFQWpxdU5lOUd3S3hOYmpyN1ZZMA?oc=5","Reuters","Global","1778542669000"
"Iran ceasefire is on 'life support'","https://news.google.com/rss/articles/CBMiVkFVX3lxTFBsYkl2akRwWDNxdDFVOHU0OC1kWVhMMXNibjBaZTVHdHd1ZHZJR3E1YlBtUzhmQ3h6MjB0eURnOEJxdkJ0QnlRQUJXdHFnUDJpN0k4NzF3?oc=5","Fox News","US","1778541386000"
"Transatlantic talks on Strait of Hormuz ahead of summit on defensive mission","https://news.google.com/rss/articles/CBMivwFBVV95cUxNWEFzWFY3LXUyNDVYZzM3aWhLV3pzRGk3aGFGZTNqQzhoam9EUXZIdzlwanV0bmlJNWg3TFJDaW5MWnc4SGJ5MXRxQmR3dnA0TTBjTjVhUGhKZnVYb3JRRnhmTWFsRUdUZDdZbWFsSUs5ZEV2NU9IbkFVb0s5eVFVVkw2Z1BEZzRzV1gwN1hXbmlnbDdidGE0Z3lTWmIyNm1SZkd1MTYzbFppNzVtUE9yT0RJVmo3elphVjZfOHN1MA?oc=5","The Independent","UK","1778541120000"
"Pakistan rejects claims Iranian aircraft were shielded from US strikes at Nur Khan Airbase","https://news.google.com/rss/articles/CBMixgFBVV95cUxPUmFacjNmMUNSS3N5bDFaWEdCcC04YWRQVS1wVFBCX3Rxd0FxX3FxcHY0Vk5MMUZjZUJfNlFxX2w1R3B6WWQ0RXYtRlR5aDdjbndDN2JtSkxvdS03aHJFTGpyTkJ4Nm5qZHhqR2dvZVlPaU5qQ0FTNW9sSHRGanpKdUEyckpRVllmd3V5UmYwYmpUQ2J0T3ZEcmlzcjFueXVEanQ0RWljejlqQi1RaXd3cE9MRVBVc2ltUlVOMFBLWDRHYVAtRFHSAc4BQVVfeXFMUGJuTHZubTZMRVR2WUhKeXVKS2tLSGRVU2xHbUZJQnYtN0p4S1pPclpLTlgwdC12MmVwREs5aTVuc0tMOFprOXRfdHZQX2VpWmUyV0MzUUVFalNMczRpSURsMVBlQmtxaVhteGxSbXBUSDNyOFVCaWVNRHlJa1pieEdJd1B1UE8wNzRaU2ZObFM0QXhtcFJmRFhneWNVYlF1WWlLdjc3bVduem1QUnh1YU1fVjdkek9JZjZEdnFVWG84VTBiNkEtbE1mNnhmTVE?oc=5","The Express Tribune","Pakistan","1778541049000"
"Households to slam brakes on spending as Iran war sends cost surging, warns EY","https://news.google.com/rss/articles/CBMirgFBVV95cUxOSTNvV3BtSU1XOVQxQWhmY0xSdDc2S2JfT3BuZVhtQVk5akV2bnBtdTBwcGExclc0Qm9ZWjhoMEIwUWZhSlB3NktHTUZqUW0zbERtQWFjNzNRdlQ1cWNiTnBqQWRNZlpvbmhQYjBSbUVYemQwX2pzTTVYNkxQWEtWbXVDRE1NcmEzcjFmZ1B5NnJzUmdaa18wYXRYYjRUeklUejMzbjkza0o4QlZFVlE?oc=5","The Independent","UK","1778540460000"
"Wall St inches to higher close, AI fervor edges out Iran impasse","https://news.google.com/rss/articles/CBMiZkFVX3lxTFBxeWpnS1U0ejM2NHBEOWFIN0xVOHpoVU9JSEt1RUtnTFg2dl92TFFuS2ZYNFN2N2xicVpDNHh3U255NlRCMl9hSXVfY2RXVkdyZWcyVUtubXZweHVSdkpqZ0hLbC1xZw?oc=5","Reuters","Global","1778540051000"
