headline,link,source,region,published_at
"A timeline of the escalating tensions between Iran and Israel over Lebanon","https://news.google.com/rss/articles/CBMirwFBVV95cUxPYWRON1Vod3pPcDhlWS11bXExQ2tBcTVDc2pTeVhfYWluZTVnenhiSzhZWTNPdElLVkpra3VZQU5HTzROeW9KTVBLMkNjY005bFA5VVZ5dXRBTTg0VGNPMnU0X3NYc3BUSHZ0WDdyTS1RZ1Zwd2FRajh0OThPQ0RmTjYtM3BZdElFeThVQkFHdXdtLWxSZ0wySnNXUUFJWTVMMzJZSUxLMFVPR1ViYVVZ?oc=5","Associated Press","Global","1780877220000"
"Iran fires missiles at Israel for first time in two months; Trump tells Netanyahu not to retaliate","https://news.google.com/rss/articles/CBMixwFBVV95cUxNbThZbE5uLVhBekROVVcwWGZYYVBidEFmN0ZTZ0gzMlMwbWRFOXZmQjl2eDBPVk1vSmdBMm0xazUzakp0cVF3M0JJc1ltb3lPOEFVSUtJQXh3dmhNbUYtbl84R2N6YzIzMTFxV3A3WGJWSVRTSmN3R242ODBKYVl6ekk5X3BISGwtYTNMNkNGeGM2MXA0TUtwb2tWNzNKWnlWRHMyX2VmNjJhdi12QzgyRGJQWUVLS08zSmw3RmZGbThtSER2TGhN0gHMAUFVX3lxTE82czBuZVFfeC1VMlJWb29kaEJpOE05ZmtsQjJ0LWItOEJrcDlicTE1QTRteF9sUXdMbGVySjhDcnlyUVhOU2FmRHFBNldnZ3FWSl9PZ0xLSkMxVWlmNW5kdWd1dXZIdnJ0ZU5DcTFQYVdZYzdXNXlSQ0oyWnM4ekgwam54NXlxV1U1Sms1WFdYejgyNS0xTERIOXpjT2tzcmlyRmdQOEZodDZYOThFQVRNTTUwUWpvRnlpMVpzS1g0TzV1NE8wQXhJdjVBMg?oc=5","The Times of Israel","Israel","1780878105000"
"Iran and Israel trade threats after Tehran launches missiles","https://news.google.com/rss/articles/CBMirwFBVV95cUxPc0o4dklDRk80SjVmYmVUaWVyNURkY1paSnVleEV2YkJqTVVOclhoR0VsUGV5Zjc0ME5wU3JvWDFCSmpta3k5R1lUUG5fSkZkcUlESnVCelQ5TVVHMEJmRWc5N1hWYmJpVFpQaXYyUUZkdkFDYnNHZTh1Tlhwb2hGblpUTUsyQ01TYV9pc1JRY1RRYUk3dHNqSHZkclB4aEtZV2NfUWRHanNDZlhMdlNN0gG0AUFVX3lxTE1paXBTcUhhUXU4MzNsY0RkS3BfQV9GdWI3QWV2M2xHRVQwR2JWNlVoWXJnekJEU1Ridm9HZUpYcF9TdV9QeVhhRU1PX2lyYVhNVXVvT2U5ejcxejN0bXFoeXJvWUxEeGpjeDRTSXVLT3d6U000Uk9DQ2huTjFGOVB0SmlIbnJSRXFEdDNHc25PMnV4LV9zcng0MUgwTUQycGluVmJQdjF6MGk2dUt2UjZQR1ozcw?oc=5","Al Jazeera","Arab","1780877714000"
"Iran says it targeted ‘terrorist groups’ in Iraqi Kurdistan","https://news.google.com/rss/articles/CBMipgFBVV95cUxPWGxUZFhUekhYTUZOSEJZbnlWcGdISUdnV3V0UDBmT3l6aHRrU1JZRnpxZ05FbUVHQWlteGF2V21adkZkTVJYVTdWUTN2a05FWUlLSnNrMFBSTnNyekFQUDY1MUFfUWNERjB2ZVBkN3diRG1kS21oY1UxRFpoZ1RjZE5jcFJxZ1ZxSFFwenF6QTFWQUtEZVZHNG1tdFA2VDlGTDhObll3?oc=5","The Times of Israel","Israel","1780877405000"
"A timeline of the escalating tensions between Iran and Israel over Lebanon","https://news.google.com/rss/articles/CBMi3wFBVV95cUxOZ3VqU2FTdmRUWTlzX0lLd0xaYWcwSnhTOFNfVGdWZmNvWXhqMlBRLUFyRmdtX3RvMzJtR0FEZ29fRHhWNjl6N0tvcUd0czZYdjJrM3BiZmNUcTQ4Z3RmYmNDOUctTmJHR0pBZENqb3RUbmVqRVJWay1MUC1ZRGhwQ3p5bTYtWlBHT1JwM0J3OXFsbFhUWGx0b0VwbFh2YUU5S2F0V3V4NFJvRkFnZnF3ZExBQk4xMVRyOXB4amVMM0ZXUXJBTVJ6QzhoS3ZSemVtTUFqb2g1UUZ0V085czFJ?oc=5","The Washington Post","US","1780878239000"
"Ron Johnson: Iran must never become nuclear power, control Strait of Hormuz","https://news.google.com/rss/articles/CBMiVkFVX3lxTFBjbWNMckZtNlhaNWZpMnBlUU1oQURqYnFRVjVRUERyYkFJT0dNblVxc2tWajR2dnFjWWVjdG1QTWNYcnBLUzlYaDVNX1lsbU4yc2p3VmZB?oc=5","Fox News","US","1780876845000"
"Iran’s World Cup team blast US visa row on arrival in Mexico","https://news.google.com/rss/articles/CBMiSEFVX3lxTE8wWGMtbzZMZDBoQUt1T3B1WFlVTElhN0xoUTJYZk5ZVWlpUXkzUHhGRVF2VlRURFA2X09FQkRQQ0c1YnZOXy1LTA?oc=5","Dawn","Pakistan","1780879041000"
"World Cup fever muted in Iran under shadow of war, hardship","https://news.google.com/rss/articles/CBMiSEFVX3lxTFBJQkhqendQVzE3R1RtM2Juam85ckZ3eFhHY0k4UEdXNnJjQ0o1MXVBMDB5T045bGZDZ0tnREZ4VHRuQlVZZXlyeg?oc=5","Dawn","Pakistan","1780879041000"
"Israel Says Iran Launched Missiles, Trump Defends DOJ Fund, More","https://news.google.com/rss/articles/CBMirwFBVV95cUxQUmw1Ry1CWkRiMWkwc3BVeFJGTVB6Wmphbk1TREZ1bk9qLVVubGFOUnlDaDY3SmlZRVZkbUFONUt1RG9hOFFPOEs3d01qazFpTHhSOXgzelpVQWdDV0dFSkZmVjFoZnctemRpRHMyUlB1bk9PY09idUtLTWFLUXU4a18xN1Ryd1BleTdCTDJ6TFZpekE4UVcyamxaSUtHc3FoS2NDVG5CRWtnYmtzcmF3?oc=5","Bloomberg","Global","1780880216000"
"Members of Iranian national football team arrive in Mexico","https://news.google.com/rss/articles/CBMie0FVX3lxTE5UQXk3S1NjU21yOFRudFBwTG1Ba0lQWE9FRzVFQmFCOGJudEVfazJ4NmF5amVZRG5WNU56OGw4YmkwdlROVmhKWG81T01qUjRSVjNiYW1jOGppZzUxMkM0N2JzWUxHNmt4Y3NVRGFMQUxJaGdzX3hnalFVUQ?oc=5","Xinhua","China","1780881804000"
