headline,link,source,region,published_at
"U.S. spy agencies suspect Iran launched cyberattack on Minnesota water facilities","https://news.google.com/rss/articles/CBMi0wFBVV95cUxOcEkyM093aGxCOWE1OTVEUlRCTUdQQUN1VGlFa3VST0JJNnV5QlZ0eXJNNDZ2cHU4SHREeHRMNHVJeWFxUHVkNzBHblpuOGZNWGhjNkc5NDZ6MWV4THp6aEowVjJnYmxsSEtvOXp5UnhxcURwZ3YybU9yQWphY2F5dXhPNkxsZmZ2SVRJcU9iNjVNTTFZb09BbUlpZnVRQllmR2ExNmw5SWptNTdvWFNuZEJVVlAyNVRyZU9vWllIb094OGVYbGJQY1lQaVhxcWdrNk1j?oc=5","The Washington Post","US","1785456889000"
"U.S.-Iran war widens as Egypt targeted for the first time","https://news.google.com/rss/articles/CBMidEFVX3lxTFB3bTBpa2xVOVJ0RzBTTzJiLUxLV1RSNzVpN3dfaXBWc3ZYOUFkblZlZEZlTnNMN2g4TGhnWTF0NlFZQUw4VDNtVGczVjQzNVFIdXc4OG5fbUp6VVRnWXhLa1JsOGlhTVZBdjlNbERtYmxrSXh4?oc=5","CNN","US","1785456315000"
"Former Defense Secretary: U.S. ‘locked into an unwinnable war’ with Iran","https://news.google.com/rss/articles/CBMieEFVX3lxTE1aMEJwMGpDQUhEU28xbVhPSlBudWJCNkY2UDhrTkRDNEMtRVlYdFdQdnVTVnNsNVZHdUdzSS1qYkF1YUF6Vm1la1BicUlORWQyaGs4cXR2R0RRZkpYeURvQVA0eWE1NmNsUWg1RGE4R04xN2FJdFB0Ng?oc=5","CNN","US","1785456180000"
"US Escalation with Iran is ‘pointless’, warns former US diplomat","https://news.google.com/rss/articles/CBMisgFBVV95cUxQX0t0MFlXRkZWenJ5a245ZHZSOUhMNkZVZlN3RHdqRGV0RmlXNEtGWDEwalFlaVJpelkzMTNnREZrR1NtRHZwbmxHYjUyOC1WS0hmNE5kT1FjQW4zdGd4UDE0NWZwSnB6ZmJ1bWZQVFRpbkhRZVB6WGY0TlpOSjlKb3hqaXRGVzFyeFFlNXlGV1RvVjZFMUVwQ1p6UE1ESnhCTEpEZk1mejJHbkZWVi1neG5R0gG3AUFVX3lxTE9NalV1VUdKNG44MTM2b3JVRlFGYS14VUZtdDYyZ0FxNDBaX0hSd3ZYVlRLLUdfeFJUOF93Zzd0bVhDT29iMEwyNkQ2dGl2QXFaODZSMXZwZTVjUTQ2MlJDNHpYQ2NuV2dDVDRralRtQlhGdHZVaUpDMzZlWXVXclg5d0Q1VzROaUJiRzBXbXd1Ql8zY3R2ZUtfQXNTZkZEOHhrMnJJYXBHYWl0eHBYaHY1MTNSTlJLcw?oc=5","Al Jazeera","Arab","1785456620000"
"Iran condemns U.S. strike on residential area","https://news.google.com/rss/articles/CBMifEFVX3lxTE5RbzE5QmtLVG5TWWE5UkgxOTNEd1dscFA2MmZ0Wk9MZWFxaDF2NmNEVEtkTnNxSjNBVUwtLUd4TDV2Y0RHaThhLVNwY0JSR1g2SUxSekdOZ3ExU0d3UnB1OS03bXVJVE9zRU5Rc3R3ZV94QjhJLTNZd1lJb0Q?oc=5","Xinhua","China","1785460065000"
"Iran's FM says Egypt security is of 'utmost importance'","https://news.google.com/rss/articles/CBMijwFBVV95cUxNOWZMQU9xN2tJcWFLSFRmakxSalFOcUVmelg4NkpxY243ekhXa2ZUd1R6V296UDNlR2FITnBiMEtZR0szWmhYMHM3Y0NQYm9tQVU4TFJSbXoxZWJxTkRueDNvbGlkcFQzcF96aW1qaW1VNE9NZFAwUTZ3a2xOWnVjeV9NM3o4Z0tjV3ZYXy1LOA?oc=5","Dawn","Pakistan","1785462911000"
"Iran war live: Trump says Hamas to disarm, Israel to leave Gaza gradually - Al Jazeera","https://news.google.com/rss/articles/CBMi0gFBVV95cUxOVF9WbEl4OEVyckI4M29uN0ZfWmFYbHd3bEVHaVJoUExFOXk5em1oU09JOUFkcHlQT2hjd0pBOWN2bVRkQzNaeGV1azQ3WWt5WEJsRWJKejR6ZnYxMjhIY0twUEhBOVFRWUNhQUhhbFZqNmhaSl9hOTNEQ0VURGFKVEJYV2cyQS0weF9LMWNqdjU2dDdhV0pxMGNfTUJ1aDBqajJBUktoWmZuakxuMmg0dXpFbHhjdnhtZkxkcm5vTFdJRDlDaWdoTkt1X21lcmtDZGc?oc=5","Al Jazeera","Arab","1785462378000"
"Bab el-Mandeb sees 25 commodity vessels transit, Hormuz traffic stays thin","https://news.google.com/rss/articles/CBMixgFBVV95cUxOcFdXbVpwOUx5WGVfX2x6MUducG5GX2lsVmxnS3pldWJIQ19VMnluSFFGVEQySXRMVzkycGxTU3RUaS00ZXJOR1loMXI4aUt1RFhxRTUyMGVVSGoyTlZBUWxmdTB6Qk0wOC1nQnlrQWlCNE9wUEk4dTF4RW9ZWlVoVVpSWUhRT1l5eGdZM0dGS08yaUhJWTJmQi1HWnhmeWJkYUpQbWlrU2lBei1ibXVGY25tXzF6UmlXb2VBdDU3RkliUWYtNHc?oc=5","Reuters","Global","1785464220000"
"Oil falls more than $1 on greater flows despite US-Iran war","https://news.google.com/rss/articles/CBMiqwFBVV95cUxNTWtnbUQ2S2JIalNxeXVETFdYcU95VDBtOHpPdlAxWDkzd1B0VVBPNnNpMW8xTGVRbkJ1NTFqbmJ0Ui1ucUUtSVhZeXZwRTQ4eE5FTWRkdzBlZEVJUzZHR0tKdnZTeXFoQlFPSHpGX0pqaEVVU3RhWFJqR2xNZnVJeDdOaG9ONUEtaThtRXhXakladzRkT2JvR1hxSEREVmxkRGRjQWw5ZTNoeTQ?oc=5","Reuters","Global","1785466800000"
"Iran unsuccessfully tried to convince Hamas not to accept disarmament offer — US official","https://news.google.com/rss/articles/CBMizgFBVV95cUxPTFZWZml1WUFMUTlZWFJyZGxCcTc5RmhPNXZjcDVNbFU5Y25Rb3loXzZFZ3ZkWjZiYTBGaHE2RURsRlFxdVk5TFYybjVjeW42S1NIRV9BRDRnUTBXNXVFUU5tQWpVNllrMGw1Nkx5LTFkNXd5OWFyNGNUa3hLUm1MdXgzRXI5OWhQMk9IbV9ySU9GR3NlVmJQZExMLWlPUFgwUlhhVzN1MzNMQnlZd2pqTEkyN29rOExJSnpVS3A4Wm9Lc193aDdDNEpvZ2pBZw?oc=5","The Times of Israel","Israel","1785467166000"
"Live Updates: Latest from Israel, Iran, and Middle East","https://news.google.com/rss/articles/CBMif0FVX3lxTE5SSEJybTJ1NTNyMXRmSUFPejBOMUJZQnNjOW1DQ2tmWTF0d0JNTmRNb1VsSHlfb3NNM25MdFgtLVA2VFdnSnltSnhTNHdjNFlwcU81a2NMN2RIT1dReEdoTHlYeVpNMlo1VF90R3R6MjFxdl82Y0pmRXVMV0JQbmM?oc=5","The Jerusalem Post","Israel","1785466805000"
"Analysis • The U.S. and Iran are stuck in loop; Israel is stuck out of it","https://news.google.com/rss/articles/CBMihAJBVV95cUxPTGpwTnhRNjJ5bU9XZ3V1RWVHSlhSV0VmbWdSczA5NHVibUFpOTZhazNXYmQ3OE9FQzdZME9fUmtKMVZmWl9uTnljOHFfOXEwZlN1Ul9IWlZQNkozVHdfZmxIX2ViZjdidWhwWTFmU0dXTU93eUNKN05YMzA2bFB0MF9yakREaWtCRW5RVGpaTDBIY3hud1Ata2VDZE1TczBPcll1RGRZZzVvSUpwZGRoQ29OUGI2VnZxbkhSeGljSkJZWjE1d240NFFoQkp0bjB1RXMxbFdORjhlemloRkEyMjgwUU1YQnAyTWVXTU5CUEJKVTMzN2ZuNnV5RWZLSzlRUDdoMQ?oc=5","Haaretz","Israel","1785466800000"
"Iran war live: Trump says Hamas to disarm, Israel to leave Gaza gradually - Al Jazeera","https://news.google.com/rss/articles/CBMi0gFBVV95cUxPcklkVG95Rjh3azNxQ3BEU1RZWkRoaENFN1RkT3F6Zm5meUNCVWw1WXVBS0VWWlFrZlo2Z3hQX2pqcFk5cVdNN2g5XzVYNS1VQVc4Q3JjYTM4NUtTRWMybWU1SnhxWlZyQzh2TFVZVmlDVEhMTVNIeFppUGx1SnhtNHIzaWpFVXpUZkJRcmhNLThZSDlPWUtMNHpKTndmS1hYb0c2aFFFVEdsVnZ5OHVGTnZTWWhCZV9NSTRmcVRmZEFDdkRzR1NVS0FkNTc4eWNxc3c?oc=5","Al Jazeera","Arab","1785465620000"
"Oil falls more than $1 on greater flows despite US-Iran war","https://news.google.com/rss/articles/CBMilwFBVV95cUxNWmwxdTZOVm5xbVVYY3UtdWhQRVlxN09aQW1iUEU5Wk1ucmNJblJxWWxWSGwxdkJWbm9JUlZ3ZFdMNXVXVmdyT1pfN1g5LWIxUi1RR2V1VVQ2NXVjQmY2bmJTRGk1bnlSdUxVTlZweDJIamp5b2xtNTBvN05Wdk1IUGRkSWZITWt0ejVQcXJzVGI5eV85MXlZ?oc=5","Dawn","Pakistan","1785469416000"
"Oil companies are expected to reap big profits because of US-Iran conflict","https://news.google.com/rss/articles/CBMimwFBVV95cUxQWVU4NU1jc1BmT0hoUWpPZ2QyR2VnNUFoN3V5YloyQVJLdkhpTzYwRjlxTklYdU5GamN5SlJHYmZCbjNfUENqLVM1bzJ2NFBmWExMWmZ0WHFLRTJNVUJaZDJTZjhkS01NRWh1dk16OEtBWjQ5SlQ5dXJZczVVcDYxUGxTeE1pSVVpcEcwdlAtTzhPS0RKYkpxRnhVbw?oc=5","Associated Press","Global","1785470460000"
"Pentagon Seeks $18.2 Billion in Iran War Funds for Interceptors","https://news.google.com/rss/articles/CBMiswFBVV95cUxPT2tiVEdoNW1VWG1jREdnOHF6dkY0R2dqMDctSlByU2RWZjlBbHZodDFzZi1zQjBjUWpjQzhnRmIxWWpVVV9YOTM5MTNtU0xoTlVFSWNZTE40M05ZNlNQMDUzSTZwQ2ljVEJPeUllT0NMUWZlLWJVQVBlX3VPWmlmWUN5c0RhZGpRcWs4UWRVN1pGNGdLc2Z1TjhqM1RFZ1ZVbERRZ0lVeG5feVI0cF9NRVdMdw?oc=5","Bloomberg","Global","1785470400000"
"Oil companies are expected to reap big profits because of US-Iran conflict","https://news.google.com/rss/articles/CBMipwFBVV95cUxNazNSZkhPT0NCRWtweklzeUhEejdEdDJTejIzVkxzZHVyc201bEFtd1JFelBBdURhTG9kaUZlVGNUbXJDN3FOeThmVTFsR1dpaG1DV3MtY2FRM3ZWRmltT3ViR01GVS1XM0NVcHNnUXUzM0VMVU44SUU1eVdZYTA0dWs1NWdSV1dBaExDMmM1RTQ5S2MtcGxjTlpRVVlrTktoMEFJWnNVQQ?oc=5","The Independent","UK","1785470460000"
"Urgent: Iranian army strikes Kuwait's Ahmad al-Jaber Air Base -- state media","https://news.google.com/rss/articles/CBMifEFVX3lxTE1KeUhpZWpTSk1KeExIeWNFNkZtTkdLdm9ITTRpYVZBNE01eVZPM3RJM2E4LWJ6Y21ndjk3a2cxOWlIcmRPNGFMNWwySXBvVnBMX3FIN3NON0FSak5RRUJYQ01qbWlGSF94UExFTmpxQU1RLXdBYzUzQ0ZLMVU?oc=5","Xinhua","China","1785472140000"
"Iran: Can Trump Win the War?","https://news.google.com/rss/articles/CBMic0FVX3lxTE81a0J4RmtmMEJNQk1SYnZNLXZLcnJqWDhFZjE0enhfdFh0NVNiVFFnUFdxcHZ0ZTlBQkpDdEk2dVk5VFhKNkg4OGNXdHFxM05NNjFrSlhTbGZQTk5iZWF6NURkWWd2YUFRSzN6WXBYNk1oQmc?oc=5","Asharq Al-Awsat","Arab","1785473403000"
"Mediator Pakistan Says US-Iran Talks Ongoing as Foes Trade Attacks","https://news.google.com/rss/articles/CBMipwFBVV95cUxPNXZCZVc5M0U3b1A3dU9hWXZocDNiU29mY2JxTERsMUdjTWtHbW5vb2l0bUpQdDlCNmNpQ2Q1X3g2RjFhcGM2cjdZbVRDSDFUVWZoZDBwMkJ2MjhZUjhNWGdtbUgwcUNqLTBUUXc1cUpwRXFPSFBtVXF3UGJJaVBOckNrQURDa1F5Q01OMF8zR1VIXzZ3aGRDWlFocEJYZllVWURZS0hQNA?oc=5","Asharq Al-Awsat","Arab","1785473339000"
"Iran’s army claims drone strike on US airbase in Kuwait","https://news.google.com/rss/articles/CBMikgFBVV95cUxPNVZiSlp2dllyeE5nMjFMUnZtOHZkak1yV09SSTY0QVgxWmdtY2NmeWkyUEJvUC16R1I4LWpSN0xDMFpLYVE0LUxiNFdnN3JpbndETVp4a2JiYXBuYWxSTDdxV3RzTWxSTmI2STd0dkdhdDYyaVc0SVA3WFRQelBWc3Azb19YSGM0ZUpQZ29vWXFJdw?oc=5","Dawn","Pakistan","1785473001000"
"Iran urged Hamas officials to reject disarmament deal weeks before signing","https://news.google.com/rss/articles/CBMiakFVX3lxTE40b29uT0gtX3ZEb1lzS0pUcEdiak5IWDNRb0VURkhfZXdjV01STXg2NnBvNEQzUDFkVEQtd1NjWnRfcnRWbV9LM19YQ0JJM25kYXdWRWxzbTEzejhHRFRZVjhKUUxjbW5oUFE?oc=5","The Jerusalem Post","Israel","1785472609000"
"Saudi Arabia Condemns Drone Attack on Egypt's Damietta Port, Iran Attacks against Kuwait, Jordan","https://news.google.com/rss/articles/CBMiwAFBVV95cUxNZFQ1V3JvSUNZWlhEa0lMd0xkM3BvRElJY3VUZGZsU0MtVVZWUkpQTEhvWlo3V0NBdzRhUVVTTGJOZnNRRFQyVkNKTUVMQ2JqdnJsTk1GVERpd0tPWjNaX3AzU0JsejhzUXlWM1JWYnBLdXhvRDNqT3lkNk11QzdCUW1ja3J0SjNTVjlDY19ZMGF3TXVYakcybzJWaUdGNUJwZENSYWpmTU1OUWZrdjZ4U25VVG5UWEg5blNXS1lEbU4?oc=5","Asharq Al-Awsat","Arab","1785472502000"
