headline,link,source,region,published_at
"US prosecutors credit gold trader in Iran sanctions case with key help ahead of sentencing","https://news.google.com/rss/articles/CBMiwwFBVV95cUxOM2dtWnJLRGdIVzRuUE9mQllZT0lKcXJGYWN5MDNTbDhLVHNYRHg1UUh3eHZnS3VSS1h1MzBiS0dRUnA0dTRFeXBKN1JEUm1rSy1ucDY4b2lwZ2J2eDlpczRoU2hOekVwOEdnalBwQjFzVnVOQW1mME1PU1FYS0szWENzWndMeGtSQUM2X21Ib05XaXFJZENQdUwwbFlMRkJHRlR5WmNmd3ZxVG9CamR5MnFVanhmOTlwSTBQbF92bHhEVDg?oc=5","The Washington Post","US","1783382624000"
"Oil tanker struck in Strait of Hormuz, UK says","https://news.google.com/rss/articles/CBMihAFBVV95cUxQTmxlN1RsakJjREdJOGdSQ3piWjRJRkI2cXREMjNMbDNZWjY0LXN3UG1pVVJ4VUNYQmViNXdJYmNTQzZsUmxIdFpHd29VMlpaMWI2dkdsVHg3Q19zdW5kSmlRXzl5dU1XQUVxQnY0UXc2eDVmLWVXU1RwNWlyNGFvWFVfc1DSAYQBQVVfeXFMTUNSdEI3VDJkeFJ0MVFaTU9tRDJsRTgyQzA2OTZ1SXVZenNtbm1TNlNTdnVXNlpfR2g1RklDNDhaYjRGT25RNXpwc19GYzY3Nm9fNlp2SU9WRzNrMWdJekhCbXBRSzBRZmR3QVBJU1F0MnJ2alpNVWxzZkFvTVlPaEFHYmlL?oc=5","DW","Europe","1783383139000"
"Oil Rises on Possible Position Adjustments Before Expected Resumption of U.S.-Iran Talks","https://news.google.com/rss/articles/CBMi3AFBVV95cUxNUjl4NDc4bklhSWlraDJvUms3c3pxeHdGZ3hoZFNtRUU4T0tVT1BXX1pUZ2lwbjNVREVvcXVVOUFFRENsMl9lYlVXa3pTdXNYOV82bmZCNXlUQWZ4WHBSZE5ZTV9aSzBUV1M5cUZJano0TW8tTnFEQ2dUYkQ5YzB6amhLMXdlaXZQSTdnY2k4SjlzSW1admpjWU16OUdqMUhKVDVMQTE4bGRrRVpQWm5BSThkMnlyRFFXRjBMZy1pX1ZXN3htc3NsemxzYjhrLUJUT0NHN05TXzJtVGNq?oc=5","The Wall Street Journal","US","1783382940000"
"The Road to Tehran Goes Through Beirut","https://news.google.com/rss/articles/CBMie0FVX3lxTE0xNlp3UXVKc1FETmtwX1Z1c3lqX0dvb2VtSU9pQTk4d25JYUw0a2pWZHdtWTBFT0Y0ZjUzSkcydXU0U2JQZ3hkaG1fUFNHSzJDZFlmNnpMNkNtbGtOam9IWTNtckJYZ1JjQ1lITFV4UG8zVDQ2aExsSGtvUQ?oc=5","The Times of Israel","Israel","1783383060000"
"Oil tanker hit by ‘unknown projectile’ in Strait of Hormuz region, says maritime agency","https://news.google.com/rss/articles/CBMiygFBVV95cUxPbWg5bWZ1Nklzbm9RdTNILXp3T2FlcG1LemQzOTd0WUZvbVcyNEhaX2dkTjJFY096VlhPWXFveWZMeUQtN2J0OTZpTW1tUmVKc29uTThic0tWeVNMejM3VVkyR21LNnBfa0tURTZBTjdwa3d2Yms2dnBGRmFWUThIbWRfZ2tsWWdUR1ZjSERnZmZDS2Q1VVJRMDRkRENTU2hpNDNhUDNmaWF2ZGJMQUw0Y3RTT0NDLTVwTHpZbm5kdnVENzBaZ1dkQlR3?oc=5","The Times of Israel","Israel","1783384858000"
"Resistance and revenge - Iran wanted to send a message with its farewell to Khamenei","https://news.google.com/rss/articles/CBMiWkFVX3lxTE9SMnp1VXVZQjRoTHNLMkNQS3BRRWJlbnNaRkRxbEd1dnhkNWtGdGYxbDRfUUNjX1BDUVptek40cWdsX3RNc09KSkRQTk1sQ0dOTjlhZXZaWVZGQQ?oc=5","BBC","Global","1783385163000"
"Tanker set ablaze after being struck by projectile in the Strait of Hormuz off the coast of Oman","https://news.google.com/rss/articles/CBMiigFBVV95cUxOT2tfRFIyMHM3Y3R0UHRSQ0xwNEdNX2pjVUV5QkFGZk4yLUpVeU9RN0RHLXpUYU5UMzVIZkNwOWV4Q2dKTnJYZVl6UzZadkxHYUVYNmUzYWxoUEo1S2pPRUkxWmFsMHhadUYyams3ME5TOTlVSHhuTmgtRVA4NGo1NlJIOF9ZOUU2dGc?oc=5","Associated Press","Global","1783386720000"
"Japan-owned supertankers head to Strait of Hormuz with Saudi Arabian oil, data shows","https://news.google.com/rss/articles/CBMiyAFBVV95cUxQR2lTRUYzb2dWejJHRVRjWnVVYmtxSHo2WWxDNTQ1OXJQVGNFSmpUdmNzR1ZuSUJMZkdPTnNoVmxPbVJ4RE9kWUlzWnE3TTg3VFh1cW5lYW9RbmlHaUZoMTIzcVcxR1BfM1VMN2F4Qm16RDlubC1xQ0J5WDB6dkZBZGQ3MXBObFN2T0xOZFMyZVZwS0g0V2taWU9wWlp1UlFvcWlWeS1SQXNqM0VsaUJKZldIODU5RWZaSVBhN1g1WWhNZlYwNXdjVw?oc=5","Reuters","Global","1783386360000"
"Tanker set ablaze after being struck by projectile in the Strait of Hormuz off the coast of Oman","https://news.google.com/rss/articles/CBMisgFBVV95cUxPa0d0VVAwQWRYbXpON2xsZXg1ZDdiNVF5VTRFOUFicngzU3g5UVF2OHZtYjhXM21hYmF2RXlyajFHOUlVU1ZRM19JckpiVVl4MFh0T0NrYXdNRlQwVVVMdzE0Mk1RMU5YLTJtTkZTalJLbmJoNUtBd2UzUTNraF9aU1dBYWJzLXlZbmRjWnRJR3dTYnNoZTRGV1U3bTVEZmZCakhKeXV6OVQ1U3F1SjUtMGtR?oc=5","The Independent","UK","1783386720000"
"Iran resumes attacks in Strait of Hormuz after lull, U.S. officials say","https://news.google.com/rss/articles/CBMifkFVX3lxTE9tbGNnLW5qNTl0VDktckZlNFVidXJyTFNIQ3hxZnU0V0ppaHpQTnFxOHdOcHRqdVNGZHMxNkxsRTFYOEF4UGFXNFZTUl9oc3JwRWJCZnZaWllYT1EyMm1kX1BUaWZ3cy11VU9zQndSdWRpN1RrZnVFNnhHOE1ldw?oc=5","Axios","US","1783386119000"
"The Iran War Has Oil-Rich Alaska Freaked Out About $9 Gas","https://news.google.com/rss/articles/CBMigAFBVV95cUxNNXI1azZFa1NJWk5DeEpicVhwWGJBa3ZkLWFzWFZKNGJkRjVBb1VPTXJlZjRwTFVqdWJFUmVGaElGSW1jZWQtbVVUbnVnd0M0aDRJX1pPYnRiNWl3WldwTEtla1R0YlNnR1o2ZEFQTDlfb3BTeFR0cVBhaG8xNHRybg?oc=5","The Wall Street Journal","US","1783386000000"
"IRGC Fires Missiles at Ships in Strait of Hormuz","https://news.google.com/rss/articles/CBMimwFBVV95cUxQVXptTnNYdkpkaHlOVGEzOXRuYnVVVDRlQW1USXZCUlhVLXJSaTVLYmh5bk9Zc0Z1UXViMDlCcnhMU2NWM095RTRjN0xTRHRsLUNodmNZNl9GVFZPUEgxcTRic0pNOE4zVlNNRXp5dndscHZIWWVMV1JZVFRrbDBkMG5KZ2NveFpfYmNlZlVRYVFwQnBURVJiNlROOA?oc=5","The Wall Street Journal","US","1783385460000"
"Inside the state of play between US-Iran negotiations","https://news.google.com/rss/articles/CBMiVkFVX3lxTE4zVUlSbUhxUm84bWh2ZUZzREtMcEJQejc0aDFkVnp4LUhWMDF5c2lVMTJnXy1HeUIxYnM1MF9mMTdWWVRkSW41bWl0SHJIR3lmZWc4SExR?oc=5","Fox News","US","1783384646000"
"Iran fires missiles at ship traversing Strait of Hormuz, US official says","https://news.google.com/rss/articles/CBMiakFVX3lxTE9fMWFnS1ZfamQ2VXhyb3l5VHRXVmJqREVjMlM1Q0d5eWpQdFJ5NFB1UnBKYTZxQUlic2FnLVpDN0NlSXFpaEd0djRUT2RUdzZENEY1dHY5S2VEWTJLQk9xZjdzNVRuZThqdVE?oc=5","The Jerusalem Post","Israel","1783386231000"
"NATO allies seek to win over Trump after Iran ire","https://news.google.com/rss/articles/CBMinAFBVV95cUxOdVRmM2phRVM3Y2JRcDVqRzRIa2pXTFU0RXNHT3NITHcta2haNnNEOUtweFJhZjRkXzVYUG82U1NPcG1pNG1uY0xuajNaUTZkV3dnOV9CVTB4VjZ1RmI1a20yYXdHUUlWSHYxMTdhazRpQWpvdWdlaHpER2VHb0hpaHkxR1BBdjg3aGRibW52UFo0Sk1sZ29XNkdIMzA?oc=5","France 24","Europe","1783387749000"
"Iran fires missiles at commercial ships in Strait of Hormuz, Axios reports","https://news.google.com/rss/articles/CBMiugFBVV95cUxPUVFSZk5WeEJaVV96QWl0TDFIZDJUNWFlNTVkNERLdkxfYlVuY2paaS1KbkFHaDB6dkpEeVQ0ZXlLLW1RTXlBTmN2XzBPaklObVJ1VzdpWkFVTDhIYWFNbWlRdDVWZDJkZF9BY0FlNmJHaDBPbmY5ZTVDMEw3M0ozbjN5N2ljem83ZVBQZ3BhUEc4VTZBYmNZVnBiTVFoWUJUdml0dEdOUVYtMG02VEJKQUhMaUZSSnJuWmc?oc=5","Reuters","Global","1783389840000"
"Iran Missiles Hit Ships in Strait, Axios Says, Testing US Talks","https://news.google.com/rss/articles/CBMisgFBVV95cUxPUjFhMnhRSlpqZlM1WjRZOTBVN3dUMk1zVW1rWVdOWEFSeWxwWktHUWZ0RUNXS2NnSy0yYWJ1MU85TjBfRmExLXBLUGJ0dTJzZlZ4QXRPLXBmQ3UzclJCZ1RlWDdFYU5fNXdFc2ZTaGZSQmlEdW5HbFFVR1Jna1NNUFpBUDMwa0lzbHlrVFhCbnBlSXpmWTJtV3VENXp6cV84R0Z1aDIycFNGZnVPNy03VE9R?oc=5","Bloomberg","Global","1783389600000"
"Tanker set ablaze after being struck by projectile in the Strait of Hormuz as Iran mourns Khamenei","https://news.google.com/rss/articles/CBMivgFBVV95cUxQaXR3c09UQ19mTHNaWDBSenJMcjRMRUkyQVhYWE1kYTVsYVdtNmJiN3B0eVFwMDUzcGlNdjRFWmRBS0RVUWRpeGVqTEZqSVN3UFE2WHZ2OHhUN3ZLSzN3bUlFbmNhNTc3bEFvNzFtR1lLY0w1V2kxOGYtQVRIVGctMWtTZmZ6MERxV1VDeThFU3BOalRLejU5TjhnZGhNempPNG9fajVyWWRORXR2ZnkyWGZUaE8zbHVzYkl6VEpB?oc=5","The Washington Post","US","1783391006000"
"Tanker set ablaze after being struck by projectile in the Strait of Hormuz","https://news.google.com/rss/articles/CBMi3wFBVV95cUxPSWdXVDdoeE9TOW0zMkkyV0ctOHBsMU9zN1FWaEVuemlaMGpSNVJxTlc1a2RvTkN4U2lVWXhMYWxzZ0xsdk5ET2tXZGwwSllDaVE2TTZFd2lIUXEtM2pCdjcxWXE2ZHlJSXpzZTNHdGtsdWZKd0I3bHZ1anlQcWc5NkZ2VHpjT1cxai14UnNId0ZtbDNxclJHR3o5dG5zNy1YcUJsMVFuSlFPZTlRek5NVWZ6Tkx5X0NjelNTMVVIdzFLcGU5bmRrNUdNUTVmS1gzN09kN1NxX1c1OENGTDlV?oc=5","Politico","US","1783389000000"
"Mephistopheles in Berlin: Iran slams German FM’s Faustian lies on the Strait of Hormuz","https://news.google.com/rss/articles/CBMi2gFBVV95cUxQTU5VLUZtVnlkX2RodjB3QXY1bmVjNHlRNUlvR2JXTmU5clFzNTlxTG12Z2RmOVg3TTVJYzBvSDRNakZRczdjNzNHVGV6RUgtUDEwMER3TUtkM3duc0hUZWU2T2VBX3JYR19xRm1feDBWOE9ZMlU2V0ZmbUJwMjF0SjFEMW1XYWVkMlZxX0pjOEpCZ1NxQVpNVlFvVV95VVFVLXVuaEY2NUFXWFcwbWFtRGNfc2tDYV9hc01zYmdfRmZqM0hCdDAzbHhwS0hXcUhxRm94TTZ3dHNSdw?oc=5","Press TV","Iran","1783391100000"
