headline,link,source,region,published_at
"How Trump’s Ruse to Evade an Iranian Threat Unfolded on the Tarmac in Turkey","https://news.google.com/rss/articles/CBMiywFBVV95cUxQNTlWVkI0WjQtbmozV0tBRlQ3UW1zbmZzMXZhQUNLNVNWczhOQzJhanNocWZZYWt4LWRZZndVV2w4WXNtdHZJZ0liUG94b2VFbVdwSzdKS28xY0ZhOUVfOHgtQUFPbVNlUkdrb1hzWmxUNUgwZFMzQ1prZTRXODJfQXRLaUtxeThoTUFHUlhCeVNSR2xLSWFVaS0xQk1nMmJqRlNQTHJ4ZjN3UTNPeEdjWXdRQ1M0d1ZVc25fdTFReW5FdjJJSXh0OGx1dw?oc=5","The Wall Street Journal","US","1786579740000"
"Gen Jack Keane: Iranian leadership cares about control, not its people","https://news.google.com/rss/articles/CBMiVkFVX3lxTE9UeTRQTDQ5akIxeTB6TnEyYzN0NjYzMjQ4djdZcnlkbmhURFJqVlB0RWlBaUp4cTNSLTNIWlZjTm9kWXo4d2FiSFV3RlJ3ZzI5UmlWa2x3?oc=5","Fox News","US","1786581520000"
"Strait of Hormuz oil flows to a trickle amid Iran conflict","https://news.google.com/rss/articles/CBMiVkFVX3lxTFA1ME9JN25SVktrYWNqVWNtZVVQUTdxMmw5LVZKd21FY1lzUW9ld3F0QlVjdmtZNWpoOFlzYVoyWW1YZktVaUNZMmprZW5YTlJxTlZHdExR?oc=5","Fox News","US","1786581318000"
"Oil drops on lower demand forecasts despite deadlock in US-Iran talks","https://news.google.com/rss/articles/CBMitgFBVV95cUxNRHRqOVFPR196RlJ0WTVZajZ6NHRpdmhmZ0EtSDMwTDVZVk5mX2JnVm9LVnFDQ2M4c08ybExVeldFQk9BdG9HVldTbnJFRDVjdTc3MF8wZmc4ck41bWd6Wng2SFowYjZrNW1UVzJuMDR4cnBUT0c2TXUteFR0cTFiVVY5bm5Da09NSDI4akNIcFY4NHRBRzkzNXNuZ1luQjNGUHFFdnVhT1RCNGlKMWx4MkgzdzhLdw?oc=5","Reuters","Global","1786583280000"
"World Insights: Hormuz Strait crisis prompts global energy rethink","https://news.google.com/rss/articles/CBMifEFVX3lxTFBiZ3lSMXdlRUNrUjRCdnowR253Zi1XUHdTY1h1LUlQUW1GYThwZjZMSVpOelNHanV5Nld3YkRJWWgweGd4LTBNbzItcTgyLXQwQjRtSElHcTRHaHZiS0Noa240VTVHY1JmdGtleFVEcFNneTlrY09MU2NpWnk?oc=5","Xinhua","China","1786588215000"
"Oil drops on lower demand forecasts despite deadlock in US-Iran talks","https://news.google.com/rss/articles/CBMipgFBVV95cUxPZXBqUTNFajBPcUp1dE0wWFJlY2Y2V25uZlUxQ3JoLVFmMjdGTFpQLVQxVE9FeU13NzNkNlVPZDlraUJBTElNOFkwcHRaZDczcFVoVHk2dDdGMExGZFFIeTkyWkxySUNPQVloOWlmbUVtS2VBVlgyZVZCSzlpYVJ5bmhTX0pGQmdJclVyMXR1enNyNVhVeFEtVmhTcVFTanZ2eXliNEJn?oc=5","Dawn","Pakistan","1786586615000"
"For the Oil Market, the Strait of Hormuz Isn’t Closed","https://news.google.com/rss/articles/CBMiqgFBVV95cUxPZHhKalF3ZXJ3Z0VHTllnc1p5MENKV1d1VWdIQlZjdnYycm15Y1RQZzE1dl85aWpwSVpIYkpFdFo2NjYyZWN3Tkw1amVHc0FydVh1cFFHOTZCZjlwQURIblBWZ1o0QTBYSWEtMVVNUVdKWDdOcTFqUl9yaGtrMzdOcDhQemhGQUFTcEJUcTdLbHZDUE13R1JEYTE0c3pyVkk1ckZpRDJMNFo4dw?oc=5","Bloomberg","Global","1786590000000"
"The hypocrisy is embarrassing': Iranian FM says countries like France should stop lecturing the world on human rights","https://news.google.com/rss/articles/CBMi4wFBVV95cUxQUzhiTXd6ZnVwVWozcDlKekV0dVo5S3dMLTZkQVhZenBfcW9veHFieE1hcWtmNjFHanpmM3JkcDlUSXltNkJrV01COFgtLVc2TTJsYVhEX3Q0eXl2MW9zQVBGQkVfU2FMaDIyUGRWRUJ3a0t3a2VMV0xmdENVbEJhYS1lQzE3Y1g2aldVVDh4ejlyYVg3RlVpVGVzQ1RlTWJ4NEI0SmdRSUI0aEhZdlNtcXVMSXVIaXBscUswbmF3NFdMYjlDVkhTcFE4R2VYYzNVbDM4em1PVzR4dVlQdlJPcXFoSQ?oc=5","Dawn","Pakistan","1786591390000"
"Iran says several BRICS members back cooperation on new financial mechanisms","https://news.google.com/rss/articles/CBMitgFBVV95cUxQWXQ1QUowVWNIR1V4U1VNQndyM0NYbnN1MnpyMzhOMEZHOFI0cWVYM3BxWHVQZGtpc0FCQ0xpQlR3Tm1qVXg2SzhWeGRCLUExbGZWWlduLWV5MDMtMnNpc1VkOFRQbkNiYWsyd1owVmZQb19KemhaMEtfUkc2SHdpRnNIVUVza2NpM0N5LWxHblJCMVQ2ekh6a21iZmFWdklSVkNoV05hTm8xeTB4VVZwOWlJLW5hUQ?oc=5","Press TV","Iran","1786590540000"
"CIA cast doubt on Israeli intel about Iranian threat that led Trump to swap planes — report","https://news.google.com/rss/articles/CBMi0AFBVV95cUxNTmZIQ2ZDMXFpcGt3RjdUOWFEQmJzajRhQWNiRkxDd21aTnpWekN0UUdwamM2VGs5STFXM0Y4Q25rMHFzcndaUW9GY2ZVakhHNGlyNV9FU0ZnT0N4TVk4UDVsczFyekt1VVl3cnZpV0JaMjN6NDVPSmVMeEdDTC1XOUVBbF9HN091YUZ6NnF2WUlNbVFyS0N6UTNXS18zQlhBVG02QzhjaDJxQjRlNEJQZDNQSnFDZl8ycnR2MFNMQ0FnbzlCdEI4UXVQSy02WWJz?oc=5","The Times of Israel","Israel","1786590321000"
"Iran says Strait of Hormuz stays closed unless US accepts its conditions","https://news.google.com/rss/articles/CBMiugFBVV95cUxQYnROb2phbk80cFh5eFAweldpa24yREJ6TEJDUm50ZG1ZXy1MM1VLZEkxTWNFSjhrRXNQcnQ1ZkhydmY3RmdtRHN5TjR0VGsxV21SVW1IbkxfVVYtQnRNdTlPRTZ0N2J6ZHFwR2E0WlBvZjl0RG5maUV6enRMNkYxa1d0dFcwdHM1ZkJPbGlKX0twd2xHTTUwbWV4Y2RBUEZaUmhWUDBqb3dFMkhTV01QSDMtQTFQLTlObGc?oc=5","CGTN","China","1786589604000"
"World Insights: Hormuz Strait crisis prompts global energy rethink","https://news.google.com/rss/articles/CBMifEFVX3lxTE9NQjlpZmlheG5LWTd4YjU5cUExRXdWVWctTjZtMTMtVzhVeDI4dlpGdUV4MGtRUmQ3WFI0Nmc4THdYNlRuX3VNQnpRSWRzd2lTOE5tN0hpOG1iNTM0N3RpcW80bU9PSEJpTTc2czNtMVJSMjJqZmRaUDUtLWI?oc=5","Xinhua","China","1786589281000"
"Iranian FM: ""Countries like France should stop lecturing the world about “human rights” and international law. The hypocrisy is blatant and embarrassing. ""","https://news.google.com/rss/articles/CBMibkFVX3lxTE52WlotX21GaHJ5b0ZlR2hzbXB6alJ4VU4yM3Q5YzU5U2dlWG5YQjlvR09DdFYyVWpXUXpMejdHcDdqVWFuMTBIZnZ0ZmQ4RjVSb3I0emtSQ0Jfd3lKbHlrYWtfb1NNaHhWZXBkdnhn?oc=5","CGTN","China","1786588986000"
"Iran war live - Al Jazeera","https://news.google.com/rss/articles/CBMi0AFBVV95cUxQSjF5ZUlqZnJFTWpES3FRanVhWkl0ZERnN29YVTJYX21mZzJObjBpMFA5eVRmQWNvRzhkdTNqM2RPWTNUbGN1WnlQQlduN1ZWNGRmOHlWMkxBNi1ZQ09qT0poeFdRbklOaUktaEwwbGUwZzRtSE16ekVNM0hsRHVlMC1QQVJnV2xtU1dCeHNYdHozUzJoYjIwWm9qbVFSSlhDY1lSTXhzc3lpd1d4WTRUekt1NjM4UHBtdWptZVRoZmpzWmhIM2RHdHV6U2tjQy1D?oc=5","Al Jazeera","Arab","1786588322000"
