headline,link,source,region,published_at
"Watch Israel Strikes Lebanon as US Prepares New Iran Sanctions","https://news.google.com/rss/articles/CBMisAFBVV95cUxPYVoxTV92bHZTeW1HZkVZVGE1Tm1IMjRmWUZYUTZjMHlIeGtnWHFWTVFfQktTR2FBWUxLN0M5NU5BUzl2YVRDZ0ZsWmdMZ3NJcVJhNXh1SF9fQ3JYdnp0aFVReTZsSlpfTklEQXhYQ1VSWUU4SzhOSVdRV0xZSXE1ZlhkOGNVc0dYSkpiOE5XYlgwMjRCcy1HZ211bUJ3YU0wNWU5ai13VEgtR0MyUUw5Nw?oc=5","Bloomberg","Global","1786924800000"
"After Hormuz, China looks to the promise – and peril – of the Arctic’s ‘ice silk road’","https://news.google.com/rss/articles/CBMivAFBVV95cUxOVml2MlRHc0YxZHM5Y2wxOWNqRXBGdk9Jc3oxc09OQmJfUksyNW5Qc0dNZVQwNnpMY2VGTGtaNFREaWZrWkpfWmRlZFZ2cG5iZ0JNYTUwZlVNekRUb2FyaWFTMmFnUE9LRF9veS1CV1BhLTNkWUgxc1JjVTdhSnFvRldnZW51SEZpSE9xVTh1QXhhS1ZkdzFBRElaSVk3TkdkQjM0cEhsWExZcjExYmQ3ZU1seUp6TDNZdGVwSg?oc=5","The Guardian","UK","1786925340000"
"Tanker attacks cause sharp drop in Strait of Hormuz shipping","https://news.google.com/rss/articles/CBMiakFVX3lxTFA5RU5razVMTW1MSVA4akVRbDRfUmE5NmZRajdLeE52UUVtZGx5MlRzTHpCNTBBdDEwSWdsc25QalFZSFZlMkJXdE9YNUE2cEFZWDg4dlZWRVBVcVg5RkhseXhObWswVzNiY1E?oc=5","The Jerusalem Post","Israel","1786924829000"
"US-Iran MoU set to expire - Al Jazeera","https://news.google.com/rss/articles/CBMi0wFBVV95cUxPQmNyNVVNNDJ3Umh0alpCV1k5RmxxcTBZQ19vTnVyNVV2X24xS1pVOE1jUzY4eEFDUDNwaFRLMXdkTWh4X0IzRm1kZzBUamkzU3FuTlFXSW9HbWU0TTNBcDUtWk1pMV91dXVJOWNCUjVDb3d6aVMwVlZ1QjNtMml5LURUNWs2aDFaMzRMNTAyR3U0Q2FXMk1YTWpTaGtiVGNVLVdyTENzLVBoaER6SFZtQ2ZKcEhWSWY1Y0tJNUN6SHQ5SXI1RXllaWhkWUs4c2tZcGZz?oc=5","Al Jazeera","Arab","1786925088000"
"Oil treads water as US-Iran peace talks stall, Hormuz shipping slows","https://news.google.com/rss/articles/CBMitwFBVV95cUxPNmNqanA3WXVHU3JvRVRoZnVBYUpwUmRGbkxCYTNHLW9EeTFhbTdFcjFqM2JtZVctcTd6TzhEYnJUekhXQURDRXkzUXNNRlF4OEN3S2VQZ1ZIZ0c5OHo0d3RWdG01Z1o5amVMZFk0cGdUOGV1enVQYVVzTWtQVl9rTHhyM1RaeGxOd0RUNEM5NWJCMW91WFpITmp6TmlKOWF4RUYtMTRBQVpYX0pqZ0Q3UjNKVHIzZGc?oc=5","Reuters","Global","1786927192000"
"Trump says US to scale back military drills with South Korea after it stayed out of Iran war","https://news.google.com/rss/articles/CBMiWkFVX3lxTE9mZjhLYWc5Uld6bFdvNHRRU3dsVTB6N3FBUVo0SFIwZ0xpTjlfQ0s0QmJhWEpsdUVsTXlrOWlZRnlXZzJqUVBOa3FjS1RZNGxJTjRXRUN2SWhLUQ?oc=5","BBC","Global","1786925165000"
"US seeks to save face as Iran stands firm over sovereignty: Pundits","https://news.google.com/rss/articles/CBMiqgFBVV95cUxQM2M3SGNMTS1GSnJsQm1OaC1NblFxN0NDd3l1MEE0YTdUa3hiaXlOZzk3aDBRLTRfN1lTdkxLTmstT1VUaTVPb2hZeWFEOE9McThzNEJrTmU0MFVUam5nMDVCUkdzR2xPYUpSd2lESzZZZXplV0pSV01KYUlsemlHV2tnYmI3WEdlZVdHb0JMNktpcktPNUhQZENlVlpIZ0VWUW9DVzJ5eFUxdw?oc=5","Press TV","Iran","1786930440000"
"US-Iran MoU set to expire - Al Jazeera","https://news.google.com/rss/articles/CBMi0wFBVV95cUxQTGtTZlhOajZtRWd5WmdGeUhoeGwtRzl3MTc0OU40c2VmdUF0azJjNWlKZGY0ZnllYl9wcjRlTWYwSGMwQzZjeEZELVhzVFVaMXowTDFSU21JZzhEYkpQTkk1YnJvQnp1amRCZW1UR1ItZmxnbm5od3QzRXRsSnUzUHluTWZmUUswbTBuVV9SMVlJNjJRT1FSNmRCLUhyM19panZuZzRudTY0TmpXMlJocTBBa0tEQ1pFM09qQjVzRW9scWJXZk9KWGZ4UzFZWkNVdnhV?oc=5","Al Jazeera","Arab","1786928691000"
"Iran Leaders Preparing for Bigger Fight, Lala Hits Hawaii, More","https://news.google.com/rss/articles/CBMirgFBVV95cUxORjhadEZtdUFJN0lta1NaY2pmM3dFNUR2ZFVOaGxDUkpoZ1FyZnlvbjZ5eklUcEpqTWJEbC0zU1JBT1FLTG9qbXVKajU3LTdoU1BSWFpsZ1d4dm9CbFl3aU5tZ1FIam5Fb2FpRkxERU8tSWdUUkZvMlpROXlmOHprMGxIVXMyclRWNnc5R0I5NUliZU0xbW1pNUFOZlVockxJdFZMay1EV0JIbWQ0bmc?oc=5","Bloomberg","Global","1786932546000"
"Iran says Qatar delaying probe into fate of pilots","https://news.google.com/rss/articles/CBMikAFBVV95cUxNOHR6WGMwR3RwRXdkd2I3a2xxLTJlckEyZTR1WTNVY3pxWGw3MTdybkhPUTlkT3VHOEtCQjV0eEJHZnU2b3liLVg2VDRvS0VaRVR1bVZxWTIxbDBCSEIteDhlcW9yZ1ZpSlhVeUZtUFc0Qm1XbTlUZVVoV0VBQmx3TzlxRk5BNkdTcmg5RnRleWLSAZgBQVVfeXFMTngxV3BzZlZrOFdKd2Zrd2dZSUt2bnJiRUI1WXZrWEhfemtFNExqRXRzRGcyWmJjYnNJb0dJZ3NKTmVfUlIwWUl0TVpoRW5QbEd4dWRrd3Y4SldzcDFJcXQ3R2poWjlEbmpVaFd2TGlBVjZuTXhfM0hFdjdDbTZ0cXVpSG9JTDNVM1FoM29uQm5CRXQ1QjRkMk0?oc=5","The Express Tribune","Pakistan","1786933396000"
"Iran Prepping for Bigger Fight, Hawaii Hit Hard by Lala, More","https://news.google.com/rss/articles/CBMiqwFBVV95cUxQSTFYdkI2YkZCQjdnam5uWGdEXzQ3TXJNdmVBbU02X19uRUVITnVkc3F2cXJpSkZEMjZSdDlLeXc5Z2ozejBMaEx2Q21PWjUyWDZmbnJWbHpIaGhyWldqVzBnWjk2YnJQY3Q5MVdCbnVDM1pCcmtEaDVFcHg3ZEQzLWNFdkhnZEw0X04xV0IxcjVhNmpvQURGNUh3OVcyYW1WeGJsay1aNTlIdDA?oc=5","Bloomberg","Global","1786936151000"
"US-Iran MoU set to expire - Al Jazeera","https://news.google.com/rss/articles/CBMi0wFBVV95cUxOQ19VbG92V0wtYVRMbUpVemYwZGtaQ2I5TFlFM0dDZFFwZnhvVVFpajF1U0J4Y1AzSWZ5QUxoTGdVcjd6emlvY1lUck9iMDFhWDlLNWtVUmVPRUVlQm1ndGxQY2VDM1hjdDYzVnBDcFp1dTNpdXFvX2U0XzMyTXg2NF9IblcxaEFXN3dTNVFMekhCNE1rSlNmZl9sTU9EZ044cFY3MEl4c2QzdlE0a2xrRjl3NXBLQVk5cTNRU0pJUlZnMFhkRlpZdXRCUUVvSkZOeXcw?oc=5","Al Jazeera","Arab","1786933861000"
