headline,link,source,region,published_at
"Trump mulls expanding war as Pentagon identifies troops slain in Iran","https://news.google.com/rss/articles/CBMiVkFVX3lxTFBrb1pqN3JrSXhuR1ZvTkdkM1hfR3JEbmtnMm93Q2lJZUhWRzNiMzBnVnJKdWdqdzNSbVAyNjFiMWVXOHduQUotQTRrei14ZDFPVmN0MlNR?oc=5","Fox News","US","1784592957000"
"Retired sergeant claims Iran is ‘getting help’ from a foreign adversary after 2 US service members die in combat","https://news.google.com/rss/articles/CBMiVkFVX3lxTFBYcGdGY2ctRmY2ZGJ3RzJ3WTc4TlZmMXZ4Vl9BYnpqcGN3NnY1T2lhaHhINFkzQkdhZjFlZjRlak5mVmZiVDFicmtnYmd1bnkyRS1ySFRB?oc=5","Fox News","US","1784592468000"
"US launches tenth consecutive night of attacks on Iran","https://news.google.com/rss/articles/CBMimwFBVV95cUxPLUh0VUFhQy00V0hoRUU0bnctN2V2aFM1N1FkeXVJUGdpTTlwRnhQOHV5dFFFdXFmS2dTN1ZQQWlYR3pSb0RPYkRGS2NySGl2MU5PRnVEWmFKLXF6RktkQTBDQzFvcEFfYTZsd2lOQ3M0WExtQUNTbnZUSWxzRU10UW1wVXpHc1h5anVidkg5YW1JVU0zNXdIVWl2b9IBoAFBVV95cUxNVHRfZUFKdTR6NWlGVlZNUjN1RFQ1TG44TmNCQVNtNjdCaldMREkzZklKYVN4cE0tanlwRU85d19UZGd2aVJuNTFfNkxFclhDaFpwejcyMXgtWUxRVE44SndnOFFCeWd4c1hVSllrMjVQRWFYb3B3R3IzMkFNQlppVE5wb1pXV1dRSkFEZVhXYUFQb0NkNzZmQnhQS2xnMndm?oc=5","Al Jazeera","Arab","1784592675000"
"US aircraft at Ben Gurion Airport amid Iran conflict may cancel 30 flights daily","https://news.google.com/rss/articles/CBMiXEFVX3lxTE9aVlNUZnZYV3Y3YXJwOEFjLV9qeEdjYUhiQ1Z2SEdnTVE4MGtDYmdTd2NPaU1La1Z2UTNwc3RnOE1ZaDVpLWVlenVVSXZiajFqMWRiSmVSSUNodGZS?oc=5","The Jerusalem Post","Israel","1784595167000"
"Nearly 100 US troops injured in two weeks since Iran war resumed","https://news.google.com/rss/articles/CBMihAFBVV95cUxOSmNRTG00VDNiRWdWNDc1VllIT0JQSnB1VW1kUDdlLWR6cjFsTjBrcGtlMzFPeVMyMjZiaDRKNHJ4MG9OdkEyQXc5QXJlSF95dEtibjZkaktSWGlET000cktqQURmR3gtS0s5dlhVbThwS3lTYThyWVhJMkNCQzktQlkxbTE?oc=5","Financial Times","Global","1784593944000"
"Oil prices dip as mediation efforts offset US-Iran strikes","https://news.google.com/rss/articles/CBMiqwFBVV95cUxPNE0xMnZLYmlVcE1nLTJzaGpmMW5pWkZyRWY3c3I5YnJtMlZ2OFo4TTlZTnJTTnRlUmpRRnFmcnB3S1U0bmx6N0k0LVp5YUFqX2tJeUZxX3Y1YjJIOTN2YWFSbi14ZzJ4THhoTG9XMi1WenpMd1dwTVhGYnFrWlRZTF9MSG15d2dpUE9uQUlDbmNtY0E4YVNmOU1jdnVudnU4aWhIWjlPRnNMdUU?oc=5","Reuters","Global","1784595840000"
"Iran’s Guards say they hit two tankers in Hormuz, US defense systems in Bahrain","https://news.google.com/rss/articles/CBMiwAFBVV95cUxNd1MyLVhxQ1ppbmdvbDYycDQwcDVNMDVKTXl2MDZWN2VuaC1BRmd6aW1WWDctWXFsMHZRdW8wN1Q3aGt3VUJqd3VBOVM2WExRYW96VGVOZkJjRGRHenl3ZFM5elZ6MTBnLXV0ZFhUaFFGZ2hSSVRrSk52VE9TX0toS1BRd29wQzQyLVlxVzllZTZfQTQwa2tIQTAycWIyTGpkdDFqWVVVU01MNU9CcHFPTlV2STVWMzdfSERLWk00Qkw?oc=5","The Times of Israel","Israel","1784597321000"
"PPakistan hopes 'good news' from visiting Iranian minister","https://news.google.com/rss/articles/CBMilwFBVV95cUxOTHJiaXg2MGJHZ09jai1hM3BDcC1aejVLdFZvM0tjb2Y4eElhNjc1U05HbThoUFF6LWhKMXM3UWRqbk1FbUVlUFB2WkV1ekJ6UVh1dUhHZGJiMFh6VHlTS2ppZ0lTZUYxTDNKOEhCWmo0S3EwZmttd3NsNmdna2RuMXpLdm1XejBqaWxiYmx5WUJXelo0aHBn0gGfAUFVX3lxTE90Nk1MOC16bWhLQWhKZkJETEs2aU14dVhnT0Fwbm5LRG9JODJYNFhsSkh6TENGQ05DOGd2X0FyaU1rMllqVktCSFp6SlZwVHBUeUk1MXd3QTZMUEJpWDFYMEs3SDF6NVlSTTd5elotREdZQ1BCVHMxSDB3Z3JLUVE3cENTZmxKWUxiS1lFcm5UT194TU5EcmM0U25ZQnB2Yw?oc=5","The Express Tribune","Pakistan","1784597073000"
"Flash: Iran's IRGC says 2 oil tankers intending to transit Strait of Hormuz catch fire after explosions","https://news.google.com/rss/articles/CBMifEFVX3lxTE1IY3hJcllBQ1BtNFFJLUI1LTdySVhla2tMNF9takI3eU9Xa0dHNk5iSTVhQjhrMlE4TUtYMUtXcU1jaU1icDVaem15MlhuOTE5aTBpS3RlelJMbG9qVGRjVHQ2cTM3VTJIak16UlREYU5KOGQ2LXFvODhmYjE?oc=5","Xinhua","China","1784596380000"
"Urgent: Iran's IRGC says 2 oil tankers intending to transit Strait of Hormuz catch fire after explosions","https://news.google.com/rss/articles/CBMifEFVX3lxTE96SkNvbDMzaVBFSnppb0lBZ2pYcklIc3R0UFljXzRPOEd3QlJBWWNGaVM1Szc2M29ZcDN2dmx0SDVaT0xyQlRXRWZxZHh4VjNtc0dOakxnOG5PVkJIaDFpS3ZSbEM4T1hwc3M2U2ZnZHN3cDE4Y2YwU3Jtb1Y?oc=5","Xinhua","China","1784598450000"
