headline,link,source,region,published_at
"Airstrikes have paused and talks are pressing forward. But can the US and Iran take the off-ramp?","https://news.google.com/rss/articles/CBMimgFBVV95cUxQNDJld2dfWkJobEFGdjZJaUQ0LThjRlJfcDFXSVc4dEwxMjhmeVB4QVVqcFVTV3B3RGRFV2NHWmpQdWsyVEx6ckxOdWVXcXcyRmpuejVER2R2alBhTEIyRlhGaHkyUXRQSjNKQ1kySDR4dHZvdm9LTWxMMXZUZ3p1ZUJqOE1WS1VNYlpKalF0NWdsVTdWZ3c0ZGRB?oc=5","Associated Press","Global","1785024600000"
"Interceptor shortages main concern in deliberations before Trump held off on escalating Iran campaign -- NYT","https://news.google.com/rss/articles/CBMi5gFBVV95cUxPQVNPQWMtdTZhcEVIczFiZWFQc0IyX0dkRFEwUDVMOHVyUXg2d1NKTE0zYmVvcFB4NFhIbW9WUDE5Rks4ZFZsUTlsTEdoVk9FbGYzdlR2djdUOV9FRURwZEtUMkNPcUVWb3ZfRGdUMENfenVCcEVXU0s0T2FINzlxeFk3cXRIT3NUZnh2eElSVGZNWWlEUmxzeTZxMGE2RVFVY0hlck90S1lMcFdsalk5ZVluS3U5djNMQUR6QnRjdWRTOGNfNnhWQUw0SDUyWTNXdGRNNnkxRk52NGhicGZ0NWJjdnduUQ?oc=5","The Times of Israel","Israel","1785024239000"
"Whale 'supergroups' show numbers are rebounding from hunting. But Iran war holds dangers for them","https://news.google.com/rss/articles/CBMipgFBVV95cUxOZ01jenB2Z29iYVlCdWFzRENLRHhCVm9MNEYtN1NpMlo5M1p3UGZQbmNLc0loUzdId2tEUnluaXNYOTMxSkdpUzhaeG9Fa1NYS3hyMG5VMUh0MDNtS0VWRW5PSVl6ckdTYXVHcjU0MEUzbFdMNjlsM2NVcUN3VjBVRHQ5WUp6MXpPbW9VaURzYWw3bktCU2JyYzV0UERyWTUzOUdOalhR?oc=5","Associated Press","Global","1785032580000"
"Live Updates: Latest from Israel, Iran, and Middle East","https://news.google.com/rss/articles/CBMif0FVX3lxTFA4RUNVckdONWIxS08wQWlKM3JBaThMZkJNODNIZFRTU0NseEJkNng0bEw1MlVuaE1mWlBTdThrbUR5dWs4MlMySXBULWJIRHk3ZEVMaWNjRllCYWhvVXdUcFcwdDlsNlJndEliUnpEVEZGYVhUM0ZmVEV3LVloWmc?oc=5","The Jerusalem Post","Israel","1785031205000"
"Israel, US must seize the opportunity to build regional alliance against Iran","https://news.google.com/rss/articles/CBMiV0FVX3lxTE9LUEU0ZU9HR045SGdLQ1dCZUtXWTVxc3p3WFE4WVhsalVPLWVvbGhDRi0ybXV4S1VuNXN4MEZUeU93eW0zSGxsbUZrZmVMM1NTaE9oWWRGaw?oc=5","The Jerusalem Post","Israel","1785034537000"
"IRGC warns that UK could become target if it sides with US","https://news.google.com/rss/articles/CBMilwFBVV95cUxQU0h1SFg1LUFremdmckstaEU1Q0tQajd5LTF3cEZ6LUFjZml5QUYwMWU0c010d085WjE1Q01TNXYtZmZYNVBTSk1VUVQzNlVaZ2V2dnZDU1IycW5wWHg2MGgycTVqVmtQQjZqTXkzRlhuVUdLcnVWaDhyY1NJbC1IOWhHT1lzQ3JlT1ZnZXFKV29TQXJ0TGNF?oc=5","Dawn","Pakistan","1785034178000"
"US says naval blockade against Iran remains in effect amid military pause","https://news.google.com/rss/articles/CBMisgFBVV95cUxOOTJXM3FxYUVsQzZDMzRUM1JqdnRiRUJsQmFkdHJhblhiYTN0dWlFWGlleldTVU9XZHRNdTFxVGsxVVNRUkRjRm9ZRHZ5YmdfZS1HTjJJbm5vZ2tSUWtJYkdXVlBnVUM0UDhTTURpYmk3WmVMYlRnR3VxOVVxNmFNckRnZmFhY1FyWmx0U3M0NlNzWURRRVZNZHpDbUoxSHQzeHJ0empXR05NVW15YWRJWldn?oc=5","CGTN","China","1785033616000"
"Trump directs Us military not to conduct new strikes on Iran: report","https://news.google.com/rss/articles/CBMiowFBVV95cUxPSWZqN1EzQ0I4alRTQUFEVHJoRXJ2Y2tReDVVVXBOVDMtLWw3OGpVdnNqV0ZpRTJqRXZmTjd4XzBoXy1iMXZlcU1vVGNXQ19lMXpxQTY3YkhqWjBBUTNhM0IzM2FRVHQ4RGt3WS1CejFzdVhEbW1abEpJZ1V0UW1hRE9pTl9lNndXSjRFRnpjbjg1bFJmSGhjeGJVZE1lOFBrR0E4?oc=5","Dawn","Pakistan","1785032507000"
"Iranian army spokesman claims ‘almost all’ US infrastructure in Erbil destroyed","https://news.google.com/rss/articles/CBMisAFBVV95cUxOaWRkSk1BTkxFS2V6UktsMEpOY3lKSmc0MF9WNEZhaVZRR050S3RYRE4wamtzcWhnS2NHOTlBZGR2VkVoV2xJSHo5ZmNMdGhISVdLWXR4TjRoU0c5djd2VVRmamlUdHUyRkxxMndmbWc3bG5Ua1duQklJaWdXamVOMGZzUTljZ196SzFtSVJmcXJJWkR3c2gtRHIyZlZsOVRJSURCUkUzeXhlUGZqTWJTWg?oc=5","Dawn","Pakistan","1785032133000"
"Whale 'supergroups' show numbers are rebounding from hunting. But Iran war holds dangers for them","https://news.google.com/rss/articles/CBMi1gFBVV95cUxQQTNscld6bV9kaS1KNjF2Mm5Jdk9GMWR6X2hNTURGeEhJc1U4Y3NEaHBiOVRiR1R6b2xHSU9qaFZ2aWRIMVR5TGdTUE11Q0hKakc2TXhxZHlQN3NhTlRrR2pFeS1scHoyU0g1Zm81cGFLZ1BrM3BPdHllWG9VdWxZa01XZklzZDdOaDFXdjVuQ3lPNnhjWG5takI0SFpfSjh4cUlKSlBFZE9BellQeGVXZm1TaVVqdGNwMklpMTMtUERBc0FtNURVWUVZeUNnUFZrcm9mRl9R?oc=5","The Washington Post","US","1785034603000"
